adj_V_ws,con_V_ws,adj_V_wd,con_V_wd
0.14209853,0.629934193,0.084870058,0.077193651
0.149356448,0.576336396,0.037875806,0.069070234
0.297541697,0.629871262,0.062049608,0.064499729
0.345588181,0.632044957,0.424119576,0.386067596
0.220154117,0.588058947,0.436162653,0.383998238
0.291108359,0.689775225,0.435357595,0.394485808
0.439024011,0.51497316,0.123865931,0.118170694
0.387454014,0.596322189,0.057877802,0.135907026
0.428324596,0.626885356,0.110529739,0.17095782
0.52247546,0.606387225,0.33289965,0.333348231
0.383536501,0.565827135,0.233071571,0.235132392
0.280513278,0.626640083,0.032794456,0.086572146
0.363823091,0.624414624,0.266821839,0.271492582
0.115804681,0.625386039,0.256619839,0.281527401
0.088424358,0.589049138,0.158150171,0.186440237
0.227025438,0.491927549,0.232499694,0.236638601
0.228817206,0.62885996,0.438640797,0.445742901
0.13464476,0.630214037,0.385132621,0.386935139
0.170481937,0.569368554,0.474296459,0.481086797
0.120000388,0.626375251,0.58135093,0.587823551
0.213555431,0.627663719,0.393392089,0.399697042
0.391122294,0.62897326,0.295241157,0.294912296
0.266611052,0.629523905,0.371730896,0.372356886
0.383134873,0.636188276,0.144951326,0.121000018
0.358432892,0.62744181,0.026327956,0.078639086
0.186724574,0.625366564,0.079523016,0.072578569
0.627056868,0.629698684,0.249990727,0.217466268
0.130465774,0.62898195,0.345473078,0.349508003
0.153644685,0.283279807,0.309584216,0.314298023
0.148022084,0.240219995,0.602946377,0.606909309
0.099788941,0.180028321,0.098765705,0.06750911
0.12474389,0.129397941,0.053281012,0.048646856
0.354468624,0.253202564,0.075964575,0.029590493
0.426722095,0.126461685,0.436687699,0.382379184
0.426508506,0.132769239,0.449796502,0.394329821
0.153117354,0.130087426,0.448629069,0.393921688
0.182773776,0.128846731,0.135701694,0.123035733
0.222051968,0.135368963,0.050188873,0.1014319
0.163177598,0.132616433,0.103901521,0.139801888
0.299119617,0.214238822,0.331256625,0.33897511
0.278350912,0.453772765,0.232473785,0.227437143
0.322246877,0.336343735,0.141925401,0.018316968
0.305076066,0.148869683,0.266981246,0.262732013
0.471772234,0.142000743,0.301042125,0.250994713
0.394411185,0.129989832,0.214770032,0.151330463
0.340536713,0.339175022,0.232957879,0.227736153
0.355039466,0.143853714,0.438614955,0.436010992
0.303633658,0.136114706,0.368272851,0.38760341
0.341245231,0.336392581,0.467117367,0.470657688
0.433506206,0.195007139,0.5749199,0.577829767
0.304964604,0.401470019,0.386435635,0.38987232
0.343949955,0.326594342,0.253958053,0.299160525
0.326066158,0.386981566,0.325034516,0.375507379
0.279871155,0.270170594,0.086266487,0.146111796
0.254191,0.298687892,0.135732171,0.013364085
0.157381091,0.126014553,0.097448691,0.07851936
0.195045083,0.165754572,0.245515391,0.253994612
0.31119817,0.131172169,0.32524404,0.341646248
0.344857786,0.241767101,0.29117338,0.304687189
0.315897735,0.298874366,0.595610614,0.599875982
0.382025973,0.120042879,0.096043058,0.097233563
0.311261484,0.142912728,0.101330821,0.058498754
0.305456668,0.247253291,0.109522843,0.076051212
0.318025787,0.122198488,0.411703711,0.442373347
0.309016895,0.133353174,0.402103855,0.453583369
0.251973619,0.191806361,0.421844911,0.452306957
0.545311272,0.131036395,0.103971158,0.136724032
0.308945822,0.122732767,0.1642952,0.036900641
0.325222411,0.129678352,0.198644789,0.090881555
0.32211829,0.119973043,0.332854009,0.327959133
0.303883185,0.124215079,0.250535874,0.221782123
0.311159271,0.128000738,0.244898522,0.060249681
0.407009005,0.285625063,0.307253824,0.257430245
0.443943012,0.259878173,0.391450389,0.256309683
0.456471941,0.197392557,0.317980099,0.163055418
0.332051546,0.077025454,0.304519644,0.222510139
0.359014166,0.271733777,0.458051662,0.428939524
0.396989149,0.091999084,0.398461637,0.36763807
0.334618714,0.107346165,0.492260743,0.464155875
0.250118219,0.03429783,0.599516181,0.572955657
0.098277709,0.068570987,0.411092777,0.383165346
0.031727371,0.107892418,0.303372541,0.280495438
0.290752556,0.081301573,0.383968071,0.355682438
0.276603106,0.247347836,0.205935879,0.105712282
0.142873375,0.474602098,0.237827693,0.05734396
0.285044995,0.364032043,0.217626221,0.055823709
0.431328165,0.144233986,0.277036945,0.23086556
0.382852108,0.120611745,0.327590478,0.337146396
0.42574786,0.013963738,0.309767872,0.301028237
0.519903832,0.359018545,0.619776765,0.596277995
0.381590875,0.020175649,0.177149108,0.062190184
0.338689129,0.023323102,0.206492889,0.021915446
0.456313041,0.357643477,0.185809997,0.046357553
0.07371696,0.203672956,0.281862368,0.410073465
0.154128739,0.424958053,0.229693156,0.411263948
0.276290454,0.352771975,0.225759714,0.419074908
0.306190258,0.41516202,0.222018653,0.114372351
0.026049613,0.293819327,0.265238427,0.085337159
0.046691146,0.315848615,0.299457445,0.128710294
0.055779665,0.057373359,0.352142865,0.324258819
0.207570775,0.18546668,0.233387674,0.229191715
0.38256129,0.009066181,0.031174741,0.024431973
0.314536216,0.263507912,0.264434991,0.265640604
0.389731756,0.323616805,0.250418198,0.255721811
0.378793932,0.025520056,0.155436894,0.154273511
0.227189208,0.019032658,0.230344489,0.23065284
0.62376031,0.267929071,0.43920575,0.438823012
0.124548546,0.051737581,0.384117057,0.381290597
0.030761537,0.039181114,0.470745828,0.473872365
0.031098827,0.240908906,0.578184858,0.58069315
0.160658882,0.112700283,0.389696793,0.392405119
0.04484088,0.080491224,0.294394422,0.293179486
0.386441299,0.011431837,0.37265441,0.368674954
0.478728044,0.063390696,0.143954191,0.139761783
0.467756641,0.018640637,0.022365227,0.017738356
0.101403015,0.014001928,0.081073639,0.073883362
0.088160694,0.285453142,0.257136843,0.249249791
0.126243182,0.248691777,0.342625357,0.344448456
0.036889993,0.1852463,0.307085236,0.30880204
0.290000604,0.076832615,0.599971472,0.60192196
0.097869606,0.267340078,0.098223731,0.093153853
0.046669624,0.089747047,0.057617419,0.05116408
0.292042591,0.107725859,0.086811736,0.068885023
0.287672471,0.036678228,0.446797049,0.434327049
0.155664859,0.064978438,0.452388016,0.447322233
0.285783034,0.104915456,0.455781586,0.446585142
0.429262611,0.083667918,0.137346789,0.132032302
0.378478346,0.236920249,0.047778596,0.042284463
0.410120046,0.469812903,0.101475687,0.096038651
0.492569908,0.357075416,0.33203339,0.331697699
0.356572105,0.148594809,0.239742481,0.228996405
0.336740573,0.119327108,0.078289022,0.02270536
0.434775514,0.025509608,0.273907781,0.265146828
0.07006745,0.353469641,0.273425393,0.256587821
0.141942346,0.033195568,0.180995409,0.15420266
0.260266431,0.032284819,0.239038385,0.230158617
0.292133033,0.353799353,0.448832476,0.438322497
0.042489361,0.205508408,0.388329875,0.388885841
0.070995048,0.415537257,0.483731351,0.473446164
0.070990464,0.341980525,0.591278522,0.580861466
0.218069255,0.404724352,0.402888121,0.392663298
0.383996294,0.28871192,0.298837148,0.300036813
0.318875812,0.312181299,0.373941811,0.3760351
0.397654204,0.056539216,0.126899417,0.144747637
0.388743362,0.178425105,0.069544097,0.017522634
0.23128423,0.017383639,0.077151878,0.078825584
0.590643645,0.251517335,0.224784671,0.252369367
0.137780589,0.320258217,0.353118246,0.342976686
0.053277211,0.027976633,0.317527665,0.30822633
0.033534878,0.033245484,0.611134782,0.601817104
0.162621988,0.264186715,0.073852482,0.098115353
0.051545722,0.055583032,0.03326082,0.053412549
0.397919978,0.03942872,0.042146152,0.073463694
0.453785519,0.236151105,0.399824217,0.437718665
0.470898879,0.109966161,0.412384859,0.451892187
0.097990367,0.085538821,0.41212482,0.450106701
0.102827279,0.01966122,0.130713748,0.136646899
0.147968125,0.062832567,0.091773354,0.03879659
0.058886068,0.023552875,0.134445107,0.092318213
0.288927334,0.024332308,0.341872133,0.331570915
0.102101546,0.279281778,0.251802104,
0.021721198,0.174174159,0.04333902,
0.294975389,0.125796615,0.237742086,
0.286330267,0.143565116,0.238133159,
0.139480622,0.234813501,0.12624896,
0.290284822,0.122101848,0.201915937,
0.432460337,0.134889077,0.453989593,
0.389522695,0.170236103,0.416348826,
0.428892177,0.145672335,0.490914144,
0.524973562,0.118045811,0.597510422,
0.386856315,0.139299149,0.409977229,
0.356405435,0.161999398,0.319936127,
0.477008372,0.403407072,0.402151946,
0.086938469,0.260460815,0.141814891,
0.173974515,0.121080718,0.045444463,
0.29766265,0.104058375,0.091873157,
0.325513369,0.168328379,0.233889467,
0.034751713,0.265920702,0.3442474,
0.031205896,0.179295351,0.316111624,
0.073448927,0.171423386,0.619782496,
0.226302827,0.273132861,0.104317585,
0.386818052,0.198513641,0.083363278,
0.336780862,0.344388253,0.099740954,
0.401015925,0.248983385,0.464114911,
0.391988897,0.324864167,0.477344273,
0.245541891,0.212171072,0.476045359,
0.627861412,0.280452114,0.142312798,
0.135669588,0.151729497,0.008426041,
0.01224763,0.123744724,0.0549902,
0.024245168,0.175267782,0.349346384,
0.182205424,0.185966391,0.233615005,
0.04601782,0.287637654,0.017769281,
0.394693938,0.160000519,0.263192947,
0.492599479,0.179293509,0.264055762,
0.480373034,0.196776437,0.151791187,
0.112030342,0.1540137,0.227282419,
0.087607195,0.155212664,0.435569538,
0.106107359,0.104055573,0.400452616,
0.002295779,0.094266388,0.472794338,
0.290750895,0.114282471,0.579275376,
0.108998321,0.170869235,0.392516437,
0.030560294,0.126011302,0.312095923,
0.297255296,0.165087059,0.390434693,
0.284817384,0.167540488,0.158652939,
0.145731546,0.286316849,0.022955647,
0.292602746,0.23004217,0.088697411,
0.43536336,0.166781434,0.259660158,
0.388397955,0.072921173,0.346541221,
0.430617137,0.254417764,0.309223573,
0.523687141,0.068952857,0.602354794,
0.387880846,0.086151321,0.108311737,
0.35482999,0.042040363,0.071336862,
0.47592111,0.046894248,0.079714665,
0.089453899,0.08120698,0.445948394,
0.168613595,0.053489706,0.460524381,
0.294990661,0.220839084,0.457912829,
0.322985413,0.453846048,0.145151179,
0.032436185,0.333386803,0.024354203,
0.03810055,0.115019029,0.079026149,
0.076089183,0.094756655,0.331215501,
0.225354776,0.042998301,0.227711194,
0.390006256,0.332442888,0.020976377,
0.335481748,0.059723047,0.255820897,
0.404072819,0.050780702,0.243773676,
0.395278892,0.331541859,0.144453787,
0.245726152,0.191290054,0.220777509,
0.630746529,0.395787826,0.436067228,
0.137836667,0.321199175,0.38324651,
0.014415228,0.3873726,0.469619487,
0.028649662,0.265471413,0.577252747,
0.175318926,0.292146247,0.388410493,
0.051346875,0.05766898,0.291133583,
0.393968952,0.162407877,0.371104804,
0.491380965,0.044983353,0.137296861,
0.479707149,0.235950415,0.012868755,
0.114781624,0.322467448,0.069524485,
0.093736493,0.030601292,0.247385774,
0.115528599,0.058496853,0.338221594,
0.01706392,0.240259584,0.301834134,
0.293809478,0.043543474,0.599762209,
0.0906788,0.0490757,0.087771226,
0.034063307,0.210228058,0.057130771,
0.284370394,0.088252274,0.07593355,
0.281270747,0.052669071,0.442563787,
0.142861726,0.045056788,0.450330512,
0.278356829,0.037906273,0.451781253,
0.422754493,0.03817958,0.127987926,
0.374936998,0.042672028,0.033763567,
0.414783666,0.391773797,0.088544217,
0.506627669,0.346251734,0.329380836,
0.369952907,0.352919462,0.233143833,
0.328488728,0.386626058,0.02192414,
0.448800063,0.39532697,0.261954315,
0.064303326,0.368328618,0.262150364,
0.141270777,0.373997411,0.152759148,
0.264545768,0.387333313,0.226587173,
0.298910668,0.376559631,0.432591845,
0.03073852,0.351409596,0.397396854,
0.05761687,0.358401088,0.469880934,
0.067056605,0.361508753,0.578064713,
0.214180719,0.413832029,0.390082041,
0.374961585,0.36591852,0.308565537,
0.312721574,0.301178398,0.385728164,
0.388382774,0.334027084,0.156572442,
0.378967644,0.3880468,0.026742908,
0.225917536,0.370752142,0.090865621,
0.611780176,0.400820734,0.262724947,
0.132229328,0.391677551,0.344090326,
0.035852955,0.39382426,0.306882725,
0.034917184,0.433814793,0.602071637,
0.15834288,0.411144461,0.110769668,
0.049658522,0.353867698,0.064754366,
0.394422034,0.364723342,0.088115756,
0.47095654,0.372990913,0.449094305,
0.462961117,0.387590175,0.458605102,
0.094624711,0.38732431,0.457822192,
0.090974706,0.321290745,0.146909946,
0.134024814,0.393398546,0.037811279,
0.045944923,0.323337402,0.091041316,
0.281561355,0.402985562,0.32836878,
0.09838133,0.378580598,,
0.075723879,0.399920898,,
0.291426425,0.375668876,,
0.296301699,0.380185183,,
0.173351644,0.390106309,,
0.284736639,0.244630283,,
0.428089885,0.335887268,,
0.377564564,0.332363584,,
0.420501381,0.392327656,,
0.514159726,0.359990415,,
0.376980885,0.38440646,,
0.30277733,0.387970397,,
0.413683087,0.435909815,,
0.061886564,0.382220877,,
0.104670342,0.400782888,,
0.245652331,0.463702164,,
0.262421688,0.442717828,,
0.059412814,0.443509503,,
0.100328279,0.442831334,,
0.06388376,0.483472321,,
0.186000399,0.463075104,,
0.383343689,0.437149389,,
0.30393745,0.453435863,,
0.393439716,0.393939986,,
0.38452732,0.412769929,,
0.205764414,0.40459903,,
0.624578181,0.397649863,,
0.124050548,0.419632579,,
0.079167222,0.485337327,,
0.076945607,0.406904276,,
0.119424093,0.493997895,,
0.053597029,0.486725546,,
0.364398261,0.435241372,,
0.444870149,0.52060342,,
0.438080823,0.413661147,,
0.107979555,0.384440161,,
0.118497422,0.397122486,,
0.165540181,0.419560925,,
0.089243012,0.425031917,,
0.28855389,0.47524632,,
0.107609026,0.395216407,,
0.038740272,0.487473792,,
0.298327961,0.366307205,,
0.274913938,0.448653669,,
0.15018723,0.473147872,,
0.293632592,0.494359603,,
0.437361261,0.420396342,,
0.389047705,0.471440472,,
0.432111685,0.47776134,,
0.524740288,0.311140118,,
0.38936189,0.41682735,,
0.328020157,0.428563614,,
0.451085505,0.486467878,,
0.078324323,0.445434401,,
0.140711674,0.480835922,,
0.272322251,0.485186448,,
0.296340841,0.455677601,,
0.021156485,0.411510257,,
0.052770218,0.423982164,,
0.049410033,0.461804151,,
0.204675262,0.461144178,,
0.389389329,0.442474112,,
0.32787996,0.447989413,,
0.403392402,0.472149475,,
0.394418534,0.45532366,,
0.219257068,0.427656289,,
0.630492736,0.443149971,,
0.118359904,0.42804859,,
0.032810808,0.430681037,,
0.038094951,0.428575358,,
0.14818611,0.38655427,,
0.026615167,0.407592631,,
0.369829272,0.473313645,,
0.466735208,0.43145111,,
0.455600585,0.482190344,,
0.105200088,0.475356101,,
0.098018603,0.457530174,,
0.129477132,0.511636345,,
0.039247595,0.449707661,,
0.295678837,0.410738755,,
0.109042661,0.424724001,,
0.04138284,0.435522196,,
0.298434334,0.437288187,,
0.273504232,0.466790385,,
0.152721601,0.393481678,,
0.292174648,0.476658652,,
0.436867725,0.387962679,,
0.387471938,0.461442181,,
0.431572285,0.462577298,,
0.523822288,0.483371313,,
0.388025117,0.44135993,,
0.330809151,0.462713618,,
0.451203313,0.470546402,,
0.076897109,0.317501816,,
0.14100858,0.410307431,,
0.271055817,0.417720716,,
0.296481943,0.476087806,,
0.021950624,0.43513395,,
0.056029306,0.470499326,,
0.052882937,0.473924476,,
0.203309127,0.283569475,,
0.390860395,0.257630653,,
0.325791676,0.199192588,,
0.403693342,0.09858419,,
0.394762269,0.275379778,,
0.22333105,0.108784998,,
0.63178831,0.115727074,,
0.122170803,0.112629788,,
0.036169117,0.110138607,,
0.040505332,0.13610158,,
0.151203665,0.12707317,,
0.031472581,0.225366392,,
0.374103464,0.477057782,,
0.469650447,0.349479581,,
0.459167016,0.177138892,,
0.106873143,0.149525233,,
0.099921003,0.106145721,,
0.134403458,0.358644803,,
0.044230868,0.119208228,,
0.295393316,0.11242522,,
0.109052808,0.345648359,,
0.033071115,0.227013453,,
0.298039457,0.413211454,,
0.278129597,0.341707078,,
0.146785694,0.410652285,,
0.291408386,0.278575042,,
0.43528818,0.322474347,,
0.387913322,0.098255248,,
0.430836189,0.191957048,,
0.523327956,0.105838592,,
0.387211849,0.267702537,,
0.344564328,0.327355058,,
0.464253236,0.102167588,,
0.079198519,0.119107827,,
0.157714229,0.265468772,,
0.283219119,0.097336361,,
0.312002924,0.102604103,,
0.025419553,0.250608239,,
0.049920688,0.133231459,,
0.0680923,0.123273775,,
0.214104487,0.104860073,,
0.389200553,0.101554601,,
0.324219652,0.10337334,,
0.403569007,0.105497999,,
0.394425308,0.303810334,,
0.235263171,0.289705826,,
0.630050745,0.22881099,,
0.129737251,0.120268937,,
0.027859921,0.305765039,,
0.033242971,0.129052704,,
0.165896181,0.129947277,,
0.044532122,0.098972409,,
0.386912616,0.118684273,,
0.481653771,0.143263998,,
0.472021229,0.133369311,,
0.108374341,0.25614338,,
0.094797384,0.503320083,,
0.127821101,0.388558079,,
0.034892689,0.189063204,,
0.294163361,0.155093462,,
0.131222615,0.090347604,,
0.140207104,0.391492122,,
0.296972126,0.094292564,,
0.345143134,0.096499969,,
0.219258955,0.385286288,,
0.291144387,0.241940499,,
0.4353706,0.453516228,,
0.383946049,0.374089409,,
0.423669707,0.442228915,,
0.51641395,0.308960662,,
0.38002447,0.349884733,,
0.297439033,0.107076049,,
0.378313835,0.217263282,,
0.108630517,0.082335656,,
0.090131966,0.296021969,,
0.221621512,0.358903298,,
0.235357453,0.090421857,,
0.122858347,0.095143316,,
0.161858046,0.298243468,,
0.118095273,0.108358487,,
0.217319263,0.099013738,,
0.387553436,0.275499657,,
0.294754733,0.147914167,,
0.388312375,0.131079697,,
0.374391914,0.083942544,,
0.198183926,0.104256189,,
0.621261272,0.087521067,,
0.139908223,0.089046603,,
0.142796673,0.341144776,,
0.137783765,0.331260317,,
0.115572683,0.268805867,,
0.111832831,0.16437169,,
0.363173041,0.344785315,,
0.425854118,0.174753702,,
0.437153772,0.170141009,,
0.14400444,0.133105637,,
0.177759116,0.15967336,,
0.212571535,0.186611157,,
0.153040385,0.168451039,,
0.297103974,0.297061507,,
0.246212279,0.542862959,,
0.24572121,0.430151898,,
0.328928909,0.214767327,,
0.42081384,0.198457546,,
0.319755457,0.116337491,,
0.355512183,0.43147407,,
0.454599295,0.120592924,,
0.405473856,0.126110944,,
0.448367107,0.425778298,,
0.540762088,0.275421843,,
0.404649579,0.495188315,,
0.121003208,0.416176209,,
0.3592561,0.484174412,,
0.233218184,0.350023573,,
0.183271045,0.387591406,,
0.267661234,0.147914254,,
0.228108215,0.256435935,,
0.228197978,0.111623138,,
0.2629715,0.334346774,,
0.219380781,0.395869864,,
0.279464376,0.125583771,,
0.406406247,0.117738319,,
0.313218782,0.339284018,,
0.412144432,0.143778077,,
0.385106542,0.135787167,,
0.196281955,0.313396888,,
0.647220799,0.189770121,,
0.192731483,0.163653075,,
0.243482176,0.11564891,,
0.242890619,0.15258218,,
0.131185756,0.120667115,,
0.211444731,0.116265356,,
0.207643698,0.293602057,,
0.258879112,0.269969369,,
0.245939989,0.206339626,,
0.268999223,0.089404344,,
0.283677099,0.283173664,,
0.313441913,0.103155855,,
0.251489625,0.116238076,,
0.314999997,0.039871541,,
0.108785109,0.076630081,,
0.032957481,0.116275552,,
0.295226131,0.088366375,,
0.279016243,0.259213165,,
0.143911586,0.483330209,,
0.288556954,0.37462851,,
0.435810962,0.150563545,,
0.38415615,0.1289834,,
0.426990512,0.019958855,,
0.518908545,0.372830864,,
0.381590624,0.023692857,,
0.34702658,0.031029349,,
0.464556752,0.371526324,,
0.083448978,0.215880876,,
0.159415554,0.435385178,,
0.283079172,0.362262594,,
0.313370615,0.424702024,,
0.027587505,0.304428848,,
0.047304657,0.324667329,,
0.071964938,0.066509083,,
0.215971237,0.192897122,,
0.38994664,0.012408961,,
0.323534743,0.272153535,,
0.401409942,0.333246798,,
0.3925011,0.031795509,,
0.240035781,0.019703855,,
0.62868619,0.279556201,,
0.138537102,0.059028894,,
0.025456451,0.048968874,,
0.027782713,0.251833866,,
0.164157782,0.123202374,,
0.055957059,0.088621123,,
0.396616149,0.019373843,,
0.486317433,0.072953939,,
0.478576608,0.026305964,,
0.105896019,0.02077131,,
0.088699986,0.05255823,,
0.125288306,0.26557211,,
0.036636085,0.287571726,,
0.296125563,0.288043389,,
0.117108937,0.217326339,,
0.078955752,0.287396118,,
0.305492038,0.280155693,,
0.300342646,0.301089201,,
0.178946215,0.301267889,,
0.299278589,0.30396965,,
0.445397461,0.3095556,,
0.396532538,0.251971591,,
0.440308892,0.428114981,,
0.53190653,0.313414016,,
0.394954652,0.317715113,,
0.307472751,0.30465384,,
0.429663146,0.29322375,,
0.08667437,0.278402164,,
0.117764018,0.29598781,,
0.274291578,0.298079241,,
0.275021821,0.275158765,,
0.060059776,0.358725912,,
0.089773998,0.292241665,,
0.064112216,0.282837432,,
0.199026405,0.35652309,,
0.399320461,0.283824825,,
0.334573216,0.270355003,,
0.411998089,0.29438811,,
0.403113499,0.292972768,,
0.224171498,0.289024367,,
0.640024524,0.269807492,,
0.128068937,0.202043426,,
0.070999783,0.292812627,,
0.07771118,0.295511164,,
0.128188839,0.238858316,,
0.044808043,0.289963962,,
0.349843569,0.294843951,,
0.446947425,0.302043239,,
0.435942598,0.296838841,,
0.120630649,0.300675138,,
0.126311731,0.291040966,,
0.158348016,0.286626527,,
0.07946912,0.293857376,,
0.303748958,0.293265971,,
0.122298635,,,
0.045793355,,,
0.270972188,,,
0.261472728,,,
0.113716035,,,
0.265172062,,,
0.450959339,,,
0.408435131,,,
0.448396341,,,
0.543661489,,,
0.404245795,,,
0.356024999,,,
0.494451933,,,
0.107210573,,,
0.187919202,,,
0.308611791,,,
0.341687575,,,
0.050292672,,,
0.012507026,,,
0.066347932,,,
0.201403047,,,
0.40541376,,,
0.335523047,,,
0.413805552,,,
0.390334792,,,
0.255995224,,,
0.647227956,,,
0.15520791,,,
0.035101648,,,
0.050206093,,,
0.189223487,,,
0.068175352,,,
0.414230152,,,
0.512262695,,,
0.500058883,,,
0.088440236,,,
0.064029893,,,
0.080278237,,,
0.032097725,,,
0.30887017,,,
0.102961634,,,
0.021244459,,,
0.296400715,,,
0.287207708,,,
0.138996303,,,
0.290870236,,,
0.432747895,,,
0.390465765,,,
0.430313159,,,
0.525939818,,,
0.387787837,,,
0.357905107,,,
0.478515673,,,
0.088168083,,,
0.175546794,,,
0.299170493,,,
0.327114619,,,
0.036143138,,,
0.031813097,,,
0.074990891,,,
0.227799536,,,
0.387229965,,,
0.338349595,,,
0.402435828,,,
0.392601783,,,
0.247033735,,,
0.629145148,,,
0.13724038,,,
0.0135643,,,
0.025587584,,,
0.183787148,,,
0.047424163,,,
0.396287811,,,
0.49424559,,,
0.48190715,,,
0.113182373,,,
0.088548662,,,
0.105944741,,,
0.000774901,,,
0.290424991,,,
0.100473454,,,
0.023558075,,,
0.287680047,,,
0.270157363,,,
0.132546794,,,
0.280597085,,,
0.432662468,,,
0.382731651,,,
0.426559643,,,
0.518594595,,,
0.380398595,,,
0.340675466,,,
0.463674042,,,
0.075062533,,,
0.160102086,,,
0.27981771,,,
0.311392243,,,
0.023086572,,,
0.033154196,,,
0.058138797,,,
0.207716615,,,
0.387402462,,,
0.320003156,,,
0.396989289,,,
0.387979361,,,
0.232213419,,,
0.628358611,,,
0.130435446,,,
0.018064125,,,
0.020696738,,,
0.163335036,,,
0.044437929,,,
0.39245471,,,
0.484750022,,,
0.47473498,,,
0.095795631,,,
0.076411539,,,
0.113443167,,,
0.026548555,,,
0.291846037,,,
0.10539673,,,
0.025395189,,,
0.294369072,,,
0.284924582,,,
0.140128146,,,
0.288756112,,,
0.429745855,,,
0.387725242,,,
0.427437389,,,
0.525026643,,,
0.385551377,,,
0.355826685,,,
0.476175278,,,
0.090559126,,,
0.169896381,,,
0.296199902,,,
0.323887642,,,
0.035541589,,,
0.040762987,,,
0.077572256,,,
0.226362399,,,
0.384822873,,,
0.335907179,,,
0.399740845,,,
0.390136424,,,
0.245914726,,,
0.628710401,,,
0.143084122,,,
0.018805826,,,
0.031509391,,,
0.176503075,,,
0.056407791,,,
0.39954512,,,
0.491992844,,,
0.480133131,,,
0.115436652,,,
0.090446095,,,
0.11547553,,,
0.016731299,,,
0.287787985,,,
