"","cnt_av","cnt_sd","diab_av","diab_sd"
"OTU_374",0.00337272166027629,0.00673210468942147,0.000616272063564538,0.00226093810899058
"OTU_5286",5.83351853262209e-05,0.000320643931482782,0.0004208842778678,0.00269497432076973
"OTU_6923",0.000125404447913297,0.000979174698997958,0,0
"OTU_5847",5.94614400965638e-05,0.000311476396022511,0,0
"OTU_8108",6.45610093468201e-05,0.000581049084121381,5.94478012636225e-05,0.000380651657133192
"OTU_1141",0.000575233258823173,0.00222595393232517,0.000121088464204736,0.000775344480022867
"OTU_3039",2.28678737702515e-05,0.000205810863932264,0.000237371958375282,0.000899076719357936
"OTU_1089",0.00157667854455386,0.00843963569367741,7.13384047805292e-05,0.000456788668710002
"OTU_4258",0.000764968670279852,0.00302365951327276,0,0
"OTU_5655",5.56245299727217e-05,0.000500620769754496,0,0
"OTU_3360",0.000149999298593665,0.00124599976510693,0,0
"OTU_7514",4.05809734482749e-05,0.000365228761034474,0,0
"OTU_3189",0.000343213165083128,0.00120708813629645,3.56692023902646e-05,0.000228394334355001
"OTU_5983",0.000213286247601105,0.000932321377317955,8.80658902712642e-05,0.000421816316511619
"OTU_3137",0.000171301304526178,0.000815314256084426,3.57057545893499e-05,0.000228628382626896
"OTU_4383",0.000260410582598997,0.00104658519183812,0,0
"OTU_7016",0,0,0.00046108258091487,0.0029523690493141
"OTU_7713",0,0,0.00020492559151772,0.00131216402191738
"OTU_8719",7.09664530931261e-05,0.000638698077838135,0.000145122434960962,0.000929236980693808
"OTU_5531",2.71682911267139e-05,0.000244514620140425,7.2561217480481e-05,0.000464618490346904
"OTU_7206",0.00033075148662233,0.00160924262546719,0,0
"OTU_8017",4.73804195204486e-05,0.000426423775684037,0,0
"OTU_8287",6.1460274613726e-05,0.000553142471523534,0,0
"OTU_4722",0,0,9.67482899739747e-05,0.000619491320462539
"OTU_3716",0,0,0,0
"OTU_6249",3.46618348068946e-05,0.000311956513262051,0.00058986772412909,0.00377699632125033
"OTU_8554",0,0,7.86490298838786e-05,0.000503599509500044
"OTU_7318",0,0,0,0
"OTU_3432",4.76796007119518e-05,0.000429116406407566,0.000457486031079937,0.0029293398938949
"OTU_2775",6.05579263628386e-05,0.000413357190331761,7.14115091786998e-05,0.000457256765253791
"OTU_4711",0.000569621228105785,0.00278368766379327,0,0
"OTU_6968",2.76158796831354e-05,0.000248542917148219,0,0
"OTU_8072",5.51632757111546e-05,0.000496469481400391,0,0
"OTU_6312",9.37022129757659e-05,0.000758918863004183,0,0
"OTU_6367",0.000369200236842845,0.002732455938138,0,0
"OTU_8744",0.000110326551422309,0.000992938962800783,0,0
"OTU_7561",0,0,0,0
"OTU_6048",0.000287574337762887,0.00145804070514449,0,0
"OTU_5962",9.57975971469849e-05,0.000613140092480576,0,0
"OTU_8516",4.76496817488372e-05,0.000310030491249301,0,0
"OTU_7501",0.000134195809802937,0.00120776228822643,0,0
"OTU_8130",0.000167744762253671,0.00150970286028304,0,0
"OTU_7619",0.000218068190929772,0.00196261371836795,0,0
"OTU_8703",0,0,0,0
"OTU_6678",5.03234286761013e-05,0.000452910858084912,0,0
"OTU_6537",5.69170104454098e-05,0.000512253094008688,3.56692023902646e-05,0.000228394334355001
"OTU_907",0.000244486310132861,0.00124000693368276,0.000318142334474178,0.00153280389204962
"OTU_3932",0,0,0.000393245149419393,0.00251799754750022
"OTU_6732",0,0,0,0
"OTU_7644",0.000143396004557125,0.00129056404101413,0,0
"OTU_4448",4.18575633163664e-05,0.000376718069847297,0,0
"OTU_7027",5.65615018662468e-05,0.000509053516796221,0,0
"OTU_7641",0.000112657447231815,0.00101391702508633,0,0
"OTU_2616",0.0076829849703506,0.0318627730708303,3.86135421553693e-05,0.00024724730766818
"OTU_5634",5.14017778846935e-05,0.000462616000962241,0,0
"OTU_1717",0.000382581470724191,0.00344323323651772,0.000363664398855475,0.00232858832660294
"OTU_2688",0.000308344911605751,0.00228751968965162,0,0
"OTU_1298",0.000307762775734721,0.00136198398387416,0.00663614853072346,0.0306420473971827
"OTU_1776",0.0132897669295224,0.0516611190334259,0.0384401223749993,0.164760471312457
"OTU_3688",7.26868456253149e-05,0.000654181610627834,0.000543912410418049,0.00286302504787867
"OTU_5951",0.00355572246649126,0.0203275501870784,0,0
"OTU_6102",0.000238882457096699,0.00158151900908228,0,0
"OTU_4315",0.000407380542451991,0.00260075511077073,0.000395165823186969,0.00176670487654489
"OTU_8679",0.000376025798377975,0.00338423218540178,0,0
"OTU_7678",0.000120059077236459,0.000634343288906823,0,0
"OTU_1529",0.00329683694419789,0.0172878064943088,0.00128962523292461,0.00754768971717921
"OTU_2790",0.000951684156897872,0.00475989836299143,0,0
"OTU_1222",0.00502048839766082,0.0320861178720209,0,0
"OTU_1039",0.00523923022216712,0.0121718935418984,0.0277356719372939,0.118624437642405
"OTU_8788",0.000746883328001347,0.0033292895980216,0.000122569802659959,0.000555674831559784
"OTU_3820",0.00241326217462029,0.0177330390362988,0,0
"OTU_8627",0.000173220591474082,0.00155898532326674,0.00228839446502175,0.0137836366985992
"OTU_2135",0.000554827640297314,0.00251380782781043,0,0
"OTU_5329",0.00421930206174206,0.0285990816329228,0,0
"OTU_2086",0.00478715668632684,0.0172251434043066,0.000232214735311714,0.000663419421105562
"OTU_7464",0.0193219756896516,0.0379884891925372,0.00853822965808916,0.0163705002577822
"OTU_386",0.000334746659967767,0.00188031411673881,0.000365669205243637,0.00204955308750384
"OTU_1338",0.00668846576336781,0.0232405748905868,0.00735766467454566,0.0255470328058502
"OTU_1315",0.0129558544283361,0.0527944283633424,0.00517588743556424,0.0164558113525807
"OTU_220",0.177182469536288,1.45634643322712,0.010544408002698,0.0258746519597123
"OTU_6115",7.79477649536757e-05,0.000529683440182172,8.29642461433033e-05,0.00053123037532053
"OTU_3382",7.05638895536387e-05,0.000383178808726641,0,0
"OTU_6933",0.0704580638173978,0.199618722382801,0.0574220234657893,0.233256423436113
"OTU_4514",0.00302371831142038,0.00745133229037087,0.00444758067518311,0.0145100809353965
"OTU_3096",0.00297826276842797,0.00750703051066566,0.000883525970563373,0.00272389893267859
"OTU_8077",0.0145754193063643,0.0478175489453697,0.039528477929851,0.111257794410522
"OTU_326",0.0176590234324544,0.0340972276879926,0.0036534982893074,0.00823456478994095
"OTU_2336",0.000273300421827551,0.000881336974224015,0.00101885585686147,0.00632814612570296
"OTU_2762",0.00511390381160404,0.0145869176327006,0.000956462030996655,0.00365668492984378
"OTU_1341",0.000828141822349726,0.00267284362019193,0.000265589962315772,0.00113924287151441
"OTU_2663",3.09315838865503e-05,0.000195865923506076,9.50754239090627e-05,0.000425078458486321
"OTU_234",0.000367144612091165,0.00170985675652439,0.000931629799191826,0.00433177032935373
"OTU_1976",0.00161050060175873,0.00834942879592433,0.000631181326112739,0.00247597582373638
"OTU_7135",0,0,0,0
"OTU_465",0.0966412314078391,0.432155473790184,0.0102910003717375,0.0213845406889921
"OTU_1893",7.72455266759987e-05,0.000584182989998926,0.000286968378107894,0.00143832013883524
"OTU_4861",0.000188733071567964,0.00122284877740849,0.00307763329999231,0.0197064683771112
"OTU_3563",0,0,0.000635338395127272,0.00406815067681112
"OTU_7832",2.36902097602243e-05,0.000213211887842019,0,0
"OTU_5149",0,0,0.000941508324581229,0.00602859477287086
"OTU_4187",0.000119437136727393,0.000884119399530104,0,0
"OTU_6866",7.16980022785625e-05,0.000645282020507063,0,0
"OTU_8213",4.05281301698696e-05,0.000364753171528826,8.87251351505621e-05,0.00056811806335207
"OTU_2206",0.00356682253809611,0.0140608878642638,0.0059849204726146,0.0338374539272329
"OTU_2903",0.000315875469258551,0.0023514636368256,0.000137484581160975,0.000635276547725801
"OTU_3250",0.000347751390199804,0.00241732111042606,0.000404178369851241,0.00230749643608223
"OTU_3542",0.000861147046444011,0.00375210976299725,6.56914335414547e-05,0.000420630410300998
"OTU_1257",0.002079561868918,0.00763726129523976,0.00620795320860585,0.0236754767669581
"OTU_5508",0.000534998922010264,0.0022529729406584,0.000771054108496501,0.00314401991374651
"OTU_164",0.000305153490572006,0.00122622247040651,0.000178964261503306,0.000802330646506638
"OTU_1296",0.00481329597313815,0.00936706166395359,0.0171234778475094,0.0719428047713935
"OTU_1016",0.000557202772170875,0.0016956579900626,0.00209760986920733,0.0109862278702266
"OTU_7993",0.00305430823638339,0.0179858097112268,0.00120930858566255,0.0061627526961416
"OTU_2989",0.000330768464072036,0.00129784561175188,0,0
"OTU_2438",0.000373749221422191,0.00163406489299265,0.000212179399041849,0.000938047678181902
"OTU_5174",6.98923752633917e-05,0.000442365747264642,0,0
"OTU_6282",0.00136174457537115,0.0100353118873942,0,0
"OTU_7589",0.000107735719102414,0.000456324976845816,3.97086496954545e-05,0.000254259417300695
"OTU_808",0.000252776624796314,0.000843959888635949,0.00672187350701266,0.0381216146287642
"OTU_6383",0.000216448162292307,0.00127780355665554,0,0
"OTU_4617",0.000427615673974534,0.00162430871784187,0.000166565065031672,0.000776066977943505
"OTU_1894",0.00080405883969169,0.00324853230067822,0.00010711726376805,0.000685885147880687
"OTU_4309",0.00140805100109975,0.0121145275241982,0.000142938107084942,0.000915250457928362
"OTU_5440",0.000209830340651554,0.000951860064189194,0.000215632958203864,0.0013807246210645
"OTU_1140",0.00152240024092706,0.00559020074064469,0.000669922886777956,0.00238201547642009
"OTU_4125",0.000575340648358533,0.0023151369878057,0.000133942939794325,0.000637478597945123
"OTU_7923",0.000123728993910059,0.00111356094519053,0,0
"OTU_841",0.0012682734961026,0.00267957309648479,0.00383169612669674,0.00824690433881999
"OTU_8487",0.0003379189475938,0.00266211669728489,0.000136675754085694,0.000875151833655518
"OTU_2586",0.00269991137690887,0.00833770213891902,0.000353338399953901,0.00204117561472011
"OTU_5496",0.000417180273475884,0.00158539568090145,0.000508212072374485,0.00157236800181084
"OTU_3591",0.000827624969688175,0.00305305006686718,0,0
"OTU_1202",0.00182206297618271,0.00593209950606667,0.000657068584159741,0.00243250325760634
"OTU_71",0.0106740940044117,0.0139182367063696,0.0111970732578755,0.0290316183773505
"OTU_1553",0.000832083415016318,0.00334229810255724,2.97431117183994e-05,0.000190448839540756
"OTU_774",0.00256526203531106,0.00737100337076175,0.000139369620052113,0.000691764435584984
"OTU_684",0.00173855856717836,0.00478721894582176,0.00192158496544355,0.00408978137151941
"OTU_2785",0.00024072122256297,0.00113334496918876,0,0
"OTU_2984",0.000283755478629002,0.00124850814835749,8.61769946204011e-05,0.000551802002963011
"OTU_2883",0.000814597107904162,0.00256143291338633,0.000389925783689278,0.00120134495487425
"OTU_4983",0.000118660273165695,0.000551554491468333,0.000111663768059248,0.000405530217761841
"OTU_2548",0.000795508326002905,0.00302597401063735,6.56914335414547e-05,0.000420630410300998
"OTU_2761",0.000126930352854233,0.0005409271380589,0.000616606385650171,0.00275928016053511
"OTU_4679",0.000163567358262652,0.000762966478378811,0.000292143713004694,0.00187063248955398
"OTU_6055",0.000226687158206858,0.00143305967833497,0,0
"OTU_805",0.00488361642836351,0.0228105452164279,0.000615061570315864,0.00215207461439162
"OTU_124",0.0042366894526467,0.00864964750017161,0.00199447440438004,0.00496506581601405
"OTU_5848",0.00108572086340229,0.00515569907746306,0.000394857075224638,0.00205109289310747
"OTU_2083",0.00883361311067316,0.018368449478335,0.0127120201979687,0.055539675618696
"OTU_2518",0.000302613776160555,0.00164190423546224,4.14821230716517e-05,0.000265615187660265
"OTU_8630",0.000446720540503817,0.00267176778192671,0,0
"OTU_963",0.00164343758795636,0.0116794000647682,0.00163587168876496,0.00732374020906982
"OTU_2633",0.000549279232107907,0.00226818378465729,9.22190258475691e-05,0.000414464004152466
"OTU_2675",0.0014118156933203,0.00468599384089665,0.000171088749513642,0.000657213682459521
"OTU_3105",0.00248551205544529,0.0113025457273764,0,0
"OTU_200",0.000496261863352263,0.00397336219495183,0,0
"OTU_2642",0.00287412463454233,0.0142325557408441,0.000171269689944785,0.00076572292861669
"OTU_5606",0,0,8.62531832815455e-05,0.000552289848425802
"OTU_4110",0.00130520889432663,0.0115852486952118,0,0
"OTU_753",0.00030717546818552,0.00214853050751426,0.00157856692468805,0.00991546055415218
"OTU_6305",5.28936264955283e-05,0.000355130694206654,0,0
"OTU_8688",5.43717923760635e-05,0.000384270593038948,0,0
"OTU_3064",0.000384871924196759,0.00184856779545973,0,0
"OTU_4874",0.000146201409629086,0.000829242369756505,0,0
"OTU_3848",0.000796528346539161,0.00384717063405714,0.000178643861674292,0.000937812202141736
"OTU_2814",0.00105300263975639,0.00655530936095033,0,0
"OTU_4223",0.000817065091042484,0.00639512229360217,0,0
"OTU_4675",0.000317690031790997,0.00285921028611897,0,0
"OTU_4366",4.63658628627632e-05,0.000334548901633843,0,0
"OTU_5593",2.12123246575986e-05,0.000190910921918387,0,0
"OTU_3601",0.000519102147941693,0.00307509285023099,0,0
"OTU_3229",0.000330941017598623,0.0020952435979359,0,0
"OTU_4934",0.000343287617985314,0.00308958856186782,0,0
"OTU_3558",6.8535703846258e-05,0.000616821334616322,0.000117598635230493,0.000538173749816987
"OTU_4767",2.12123246575986e-05,0.000190910921918387,0,0
"OTU_7991",0.000149318895157537,0.000890468969715493,9.08163481535523e-05,0.000581508360017151
"OTU_7176",2.51045794016424e-05,0.000225941214614782,0.000189106714833002,0.00103057320468339
"OTU_4831",0.000123728993910059,0.00111356094519053,0,0
"OTU_7152",8.36179024565505e-05,0.000652814720839068,0,0
"OTU_4668",5.74377919993751e-05,0.000516940127994376,0,0
"OTU_1900",0.000682276377513761,0.00268336673349073,0.000121088464204736,0.000775344480022867
"OTU_2498",0.000268141124349967,0.00138772936593919,0.000181632696307105,0.0011630167200343
"OTU_8279",0.000106082584443328,0.000954743259989956,0,0
"OTU_3479",0.000101233031095682,0.000768937505304195,0,0
"OTU_6803",3.57597005339638e-05,0.000321837304805675,0,0
"OTU_5717",3.57597005339638e-05,0.000321837304805675,8.34696322870554e-05,0.000534466425586852
"OTU_7061",0.000106061623287993,0.000954554609591938,0,0
"OTU_87",0.000739880492595193,0.00216972505070716,0.00137838120047366,0.00526911803684916
"OTU_7469",4.76796007119518e-05,0.000429116406407566,9.08163481535523e-05,0.000581508360017151
"OTU_8328",2.76158796831354e-05,0.000248542917148219,0.000118234176896953,0.00057063354500152
"OTU_2378",0.000349769813077652,0.00173020850359882,0.00191111344339584,0.00768038358888787
"OTU_7515",8.73529510513251e-05,0.000552478518345357,0,0
"OTU_5178",0.000131396740889159,0.000834624072307093,4.31265916407727e-05,0.000276144924212901
"OTU_8013",0.000266194489362988,0.00104503232451985,0,0
"OTU_8755",8.72828298153745e-05,0.000469411947394558,0,0
"OTU_5550",4.28446261056591e-05,0.000385601634950932,0,0
"OTU_3562",0.000316948593811641,0.00199265491731019,0,0
"OTU_3354",0.00121420689034893,0.00626358243630189,0,0
"OTU_3705",0.000213282573835561,0.00108672232783,0,0
"OTU_6756",3.57597005339638e-05,0.000321837304805675,0,0
"OTU_3118",0.000980747176141222,0.0040551079257093,0,0
"OTU_7476",0,0,0.0002104421389339,0.00134748716038487
"OTU_2890",0.000343077745219665,0.00177158622578783,0,0
"OTU_5310",0.000377219215744739,0.00189995460812035,0,0
"OTU_7666",2.38398003559759e-05,0.000214558203203783,0.000263052673667375,0.00168435895048108
"OTU_867",0.000178473435939158,0.000828537263126567,0.000458307398099501,0.00207240756356463
"OTU_6204",5.43422454508986e-05,0.000278994660063965,0,0
"OTU_4544",0.000177129670926194,0.00121745482235627,0,0
"OTU_8210",0.000142898005838448,0.000925792073779791,0.000325960555548183,0.00179857093853993
"OTU_5817",0.000216898433560187,0.00112757037750785,0,0
"OTU_673",0.000322711460705153,0.00155602982220883,0,0
"OTU_3150",0.000146855800353672,0.000929259939049333,0,0
"OTU_4508",6.94425998753852e-05,0.000624983398878467,0,0
"OTU_5596",0.000161506761086939,0.000748509892428915,0.000165928492286607,0.00106246075064106
"OTU_5107",4.93440329939823e-05,0.000313688108208776,0,0
"OTU_1121",0.00112989230781292,0.00329575188225796,0.000966974537519341,0.00423297803973455
"OTU_3535",0.000146039189231275,0.000739682309469392,8.61769946204011e-05,0.000551802002963011
"OTU_3319",0.000547534498466581,0.00195105247531144,0,0
"OTU_1174",0.0068699329861184,0.0166859497463385,0.00224918575733052,0.00548015900006809
"OTU_6914",0.000262803166093002,0.00206075841963219,0,0
"OTU_1519",0.00157643129829097,0.00339389218877785,0.000455381203158107,0.00156079889876701
"OTU_8635",0.000320259382941326,0.00171224569970652,0.000141226248687184,0.000904289215930629
"OTU_2080",0.0012890352985423,0.00572326375581175,0.00770191448673201,0.0463704822636857
"OTU_990",0.00393123269921022,0.0108135711788651,0.002239609543434,0.00681426070622315
"OTU_1701",0.0121941269279426,0.0228665160834758,0.00534456706884228,0.0145299789478109
"OTU_2471",0.00144851833641714,0.00401674187151175,6.56914335414547e-05,0.000420630410300998
"OTU_5007",0.00176830376525833,0.00407949134141121,0.00312788604394244,0.0157444702044073
"OTU_754",0.0014819201822911,0.0048212356695371,0.00098885429467105,0.00315700366884171
"OTU_3167",0.00123252882365844,0.00540960409762877,0.000856356342593958,0.00406711988068032
"OTU_767",0.00219275587180354,0.00451058457727446,0.0022172903329814,0.00897217650523987
"OTU_5789",0,0,0.000192000030720005,0.00122940005029112
"OTU_1002",0.0162832257700917,0.0358921453731633,0.0153318232713652,0.0348751228832626
"OTU_33",0.0168536564244119,0.0208885243054314,0.0132841349415087,0.0256429516395164
"OTU_4763",0.000872687860409911,0.00534348048978257,0,0
"OTU_5702",0,0,0.000158834598781818,0.00101703766920278
"OTU_8413",0.000191367016298128,0.00109240527396039,3.56692023902646e-05,0.000228394334355001
"OTU_4720",0.00373662091900786,0.0106499221948494,0.000127774539966719,0.00048518867681385
"OTU_5545",0.000173012806314304,0.000815143257901574,0,0
"OTU_4200",0.000229729319603977,0.00103993998902025,4.14821230716517e-05,0.000265615187660265
"OTU_8021",6.8808822942513e-05,0.000619279406482617,3.57057545893499e-05,0.000228628382626896
"OTU_5659",0.00233934534122455,0.011458345454542,3.56692023902646e-05,0.000228394334355001
"OTU_8519",3.0604442326617e-05,0.000275439980939553,3.57057545893499e-05,0.000228628382626896
"OTU_5879",4.76796007119518e-05,0.000429116406407566,0,0
"OTU_2414",0.00171929150979431,0.00510412983926988,0.000524556348441265,0.00168130377516384
"OTU_3018",0.000421136912095403,0.00161034618025663,6.05442321023682e-05,0.000387672240011434
"OTU_3823",0.0015373456272436,0.0049912494886236,0,0
"OTU_20",0.0523694972143783,0.177709396041624,0.0156768619804742,0.0311989440802043
"OTU_1806",0.000598822055545905,0.00256920707366988,0.00251983645617266,0.0153591710986115
"OTU_798",0.00435329051315004,0.0109991661876744,0.0308786277246819,0.165248393038626
"OTU_4409",0.0014624428052767,0.00471259501867167,6.49942900481647e-05,0.000291287594008739
"OTU_5060",9.47608390408971e-05,0.000852847551368074,0,0
"OTU_6629",9.93276264645548e-05,0.000893948638180993,0.000119125949086364,0.000762778251902086
"OTU_5529",0.00254369153727338,0.00846669568472454,0.000136713300982923,0.000534532710058003
"OTU_664",0.000419527189441471,0.00137352641501141,0.000312027542424556,0.001813751138149
"OTU_8613",0,0,3.63664398855475e-05,0.000232858832660294
"OTU_2262",0.00198880617608778,0.0110299014202703,0.000364770918513026,0.00188431114273618
"OTU_6804",0.000136126245937119,0.00093141344228978,0,0
"OTU_850",0.0775748819920915,0.302355860295317,0.0970445904090768,0.451096403443805
"OTU_2915",0.000380186559478942,0.00276863403879654,0.000215632958203864,0.0013807246210645
"OTU_4546",6.82647834903077e-05,0.000503319614002234,0,0
"OTU_3987",0.000109743034028072,0.000607353077387604,0,0
"OTU_2457",0.000309131063685637,0.00140760571719502,0.000118300180200749,0.000757490751136093
"OTU_3437",0.000518855367220948,0.00178082130929141,0.000192000030720005,0.00122940005029112
"OTU_2866",0.000273054370671087,0.000969991778087015,0.000192651607182272,0.0012335721753292
"OTU_3545",5.91390138899626e-05,0.000310800919761866,0.00364800058368009,0.0233586009555312
"OTU_470",0.00333344683373633,0.0115040193154385,0.00535445997643498,0.0265328605625721
"OTU_1179",0.00266084582741683,0.0108604956643887,0.000271300574262765,0.000947128515553611
"OTU_499",0.0054872865046217,0.0214706108619391,0.0270817063145883,0.101875235507056
"OTU_5943",0.0015315930754703,0.00793788342483011,0.000532714724651592,0.00202114841145521
"OTU_6368",0,0,0.000147596029666802,0.000945075714908357
"OTU_3051",0,0,0,0
"OTU_2240",0.0013866937605956,0.00313931172437113,0.00830400132864021,0.0531715521750907
"OTU_4685",0.000628008726466901,0.00291366958501746,3.56692023902646e-05,0.000228394334355001
"OTU_8034",0.000103985504420684,0.000935869539786154,0,0
"OTU_5922",2.11178033429905e-05,0.000190060230086915,0,0
"OTU_5338",0.000189025737254083,0.00120768741969435,0,0
"OTU_8653",0.000329418895656094,0.00296477006090485,0,0
"OTU_1547",0.0004153331482299,0.00152901092135902,0,0
"OTU_3450",0.000406107589779367,0.00309256459011496,0,0
"OTU_4519",0.000143979228130153,0.000665958310820376,0,0
"OTU_6777",6.26684213824654e-05,0.000564015792442188,0,0
"OTU_4976",0.000381381089187501,0.00145720299850706,0,0
"OTU_2447",0.000187496438553214,0.00107978290022672,0,0
"OTU_6276",0.000138173667442788,0.00124356300698509,0.000249537835134511,0.00159782176030631
"OTU_1402",0.00105454239181992,0.00261600261690406,0.000215594863873292,0.00113180384214156
"OTU_1839",0.00023898379105252,0.00121448033432533,0,0
"OTU_6950",0.000173070520946357,0.000960707738288044,0,0
"OTU_802",0.00238729474757494,0.00565147269209691,0.000319209338688308,0.00135201823296104
"OTU_5177",0.000602743053258056,0.00220347860993374,0,0
"OTU_6142",0.000139567010099208,0.00125610309089288,4.31265916407727e-05,0.000276144924212901
"OTU_5816",4.05281301698696e-05,0.000364753171528826,0.000157831604200425,0.00101061537028865
"OTU_5086",0.000160737075935409,0.00144663368341868,0,0
"OTU_7458",0,0,0,0
"OTU_1323",4.43514837345369e-05,0.000399163353610832,6.5084908144042e-05,0.000416746752828206
"OTU_1363",0.0127126979199,0.0517062837756049,0.000215632958203864,0.0013807246210645
"OTU_1852",0.000226288753624307,0.00146929997502128,4.30884973102006e-05,0.000275901001481505
"OTU_5603",0.0002227278100548,0.00133582191312323,0.000172353989240802,0.00110360400592602
"OTU_6615",3.62665540952828e-05,0.000326398986857545,0,0
"OTU_2715",0.000582985259137601,0.00477630451412455,0,0
"OTU_4132",0.000107279101601892,0.000965511914417024,0,0
"OTU_5584",0.000261480520013018,0.0010145833676069,0,0
"OTU_8074",0.00022906187852829,0.00119095668266355,0,0
"OTU_1349",0.00151761654759813,0.0100492008361585,0.00032542454072021,0.00208373376414103
"OTU_4155",0.000198994990440318,0.00150253473583278,0.00104168718680515,0.00424884488369861
"OTU_2892",0.000598995875982475,0.00179356566930703,7.86490298838786e-05,0.000503599509500044
"OTU_3617",0.000402679757631299,0.00178690379943858,7.14115091786998e-05,0.000457256765253791
"OTU_7533",0,0,0.000172506366563091,0.0011045796968516
"OTU_7198",0.000275266988216584,0.00122644849155576,7.13384047805292e-05,0.000456788668710002
"OTU_7542",0.00030836918718152,0.00277532268463368,0,0
"OTU_5272",2.38398003559759e-05,0.000214558203203783,0,0
"OTU_6818",0.000211340573066332,0.000750216108022555,0,0
"OTU_7406",0.000291037174384921,0.00214702894888452,0,0
"OTU_297",0.00132562031344194,0.00523128718167412,0.000142938107084942,0.000915250457928362
"OTU_3696",1.89723368151366e-05,0.000170751031336229,0,0
"OTU_7345",0,0,0,0
"OTU_7922",0.000166233878874063,0.00112537151934774,0,0
"OTU_3235",0.000241413058997297,0.00135119787329426,0,0
"OTU_4601",0.000113268305998859,0.00101941475398973,0,0
"OTU_6833",3.63434228126575e-05,0.000327090805313917,0,0
"OTU_6087",0.000267678522293001,0.00146459393272165,0,0
"OTU_7750",0,0,0.000179179293738173,0.000803216610088472
"OTU_4220",5.37555218952173e-05,0.000398743340114412,0,0
"OTU_2577",2.37207067062708e-05,0.000213486360356437,0,0
"OTU_4683",2.76273656940716e-05,0.000184911944149189,0,0
"OTU_6378",0,0,0,0
"OTU_7199",0.000117834801590823,0.000645252412780989,0,0
"OTU_6872",0,0,0,0
"OTU_2427",0,0,9.60000153600025e-05,0.000614700025145558
"OTU_7474",1.89723368151366e-05,0.000170751031336229,0,0
"OTU_5037",0.000277758895589222,0.00145764795540294,0,0
"OTU_4664",0.000148474792692071,0.00133627313422864,0,0
"OTU_2954",0,0,0.000333878529148222,0.00213786570234741
"OTU_3768",0.000215577781047014,0.00109547434604212,0,0
"OTU_7124",5.95995008899397e-05,0.000536395508009458,0,0
"OTU_1347",0.00137319192869917,0.00391953182288665,0.00254114770365752,0.00656305744230954
"OTU_2601",2.36902097602243e-05,0.000213211887842019,0.00133501932365132,0.00580418736550695
"OTU_7557",9.97895252803604e-05,0.000686882369307122,0.004302333393096,0.0135167074915488
"OTU_8670",0,0,3.02721160511841e-05,0.000193836120005717
"OTU_156",0.00127437178141613,0.0045686789096251,0.00144103773291867,0.0067256839026266
"OTU_2646",0.000645239824649997,0.00330289857565371,0.000497356494013498,0.00228552743029274
"OTU_1974",0.00278469387377182,0.00766557083086564,0.00496115908198314,0.0189898713942434
"OTU_2036",0.000653288526892724,0.00185250959761228,0.00770091753820235,0.0296012301844878
"OTU_1416",0.00408445280370013,0.0268515884284318,0.00310208347430397,0.0150257593265263
"OTU_5515",0.000247193489768318,0.00106610911952197,0,0
"OTU_257",0.00922998692231266,0.0369323633850458,0.0206962244469378,0.035465004338917
"OTU_7698",0,0,0.000227792923476156,0.00145858638942586
"OTU_2219",0.00071906897074081,0.00274464350686579,0.00030489857527168,0.00119408031583875
"OTU_3533",0.000135866868224835,0.000646087722798239,7.0847088886033e-05,0.000453642711997717
"OTU_828",0.000103865261819502,0.000590983500801091,0.00025615698939715,0.00164020502739672
"OTU_2686",5.81469330087331e-05,0.00040004095946461,0.000124768917567256,0.000798910880153156
"OTU_2804",0.00442121379981269,0.0193001062348855,0.000528486499946514,0.00264167699763148
"OTU_838",0.00365250838390236,0.0136148094403416,0.00736729091953454,0.0192435460948157
"OTU_3946",0.000771558642831164,0.00349558725650267,0,0
"OTU_1531",0.00233000930442699,0.00628308364578306,0.00153955191683911,0.00648196419861006
"OTU_1822",0.00127860753226514,0.00540449930058104,0.000848664671977166,0.00306631919581055
"OTU_5810",0.00219812151628423,0.00843742435956396,0.000278880272032433,0.00102134296969732
"OTU_2213",0.00215575531949689,0.00779237508835614,0,0
"OTU_432",0.00707961564397768,0.0298040770637447,0.00355814391505135,0.00996404290806895
"OTU_1004",0.000322015696256667,0.00116649076316242,0,0
"OTU_2579",0,0,0.00120609953648347,0.00772280517481384
"OTU_7175",6.49587328144194e-05,0.000497568316581931,3.93245149419393e-05,0.000251799754750022
"OTU_5564",9.06663852382069e-05,0.000815997467143862,0,0
"OTU_3451",5.43998311429241e-05,0.000489598480286317,0,0
"OTU_5641",0.00012693293933349,0.00114239645400141,0.00137635802296788,0.00881299141625077
"OTU_5964",5.43998311429241e-05,0.000489598480286317,0.000432569664361332,0.00276979730225024
"OTU_5856",0.000236442606869166,0.00149541157313206,0,0
"OTU_3952",0.00044313205331279,0.00200287186849827,0.000791274855276172,0.00290616154944244
"OTU_3472",0.00053802942988782,0.00247660555546647,0.000748613505403534,0.00479346528091893
"OTU_5929",4.33337714454747e-05,0.00029190286986686,0.000197238277815186,0.000648152962275473
"OTU_2767",0.000210003494505051,0.00151747853068549,0.000457486031079937,0.0029293398938949
"OTU_8440",0.000225047923955406,0.00202543131559866,0.00010711726376805,0.000685885147880687
"OTU_7074",0.000315067093537569,0.00283560384183812,0,0
"OTU_723",0.0019837963180075,0.012518572494829,0,0
"OTU_7460",0,0,0,0
