OTU	Test-Statistic	P	FDR_P	Bonferroni_P	control_mean	diabetes_mean	taxonomy
OTU_300	31.1126336559	2.43481511315e-08	2.34406291348e-06	2.57846920483e-05	6.11111111111	1.78048780488	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nakamurellaceae; g__; s__
OTU_692	30.3051310366	3.69148088215e-08	3.19810327922e-06	3.9092782542e-05	20.5925925926	3.60975609756	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Promicromonosporaceae; g__Xylanimicrobium; s__
OTU_2308	30.1857144415	3.92590581963e-08	3.19810327922e-06	4.15753426299e-05	6.67901234568	0.512195121951	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__
OTU_179	29.7245485105	4.98001744636e-08	3.76702748264e-06	5.2738384757e-05	19.9259259259	4.12195121951	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
OTU_1681	29.3541231534	6.02881060174e-08	4.25634028483e-06	6.38451042724e-05	8.12345679012	1.36585365854	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae
OTU_507	28.8629904608	7.76831371086e-08	5.14165263738e-06	8.2266442198e-05	22.8395061728	4.41463414634	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
OTU_2340	27.9824149353	1.22422919006e-07	7.62622771923e-06	0.000129645871227	17.8271604938	1.82926829268	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermacoccaceae; g__Dermacoccus; s__
OTU_940	27.7954524602	1.34842691023e-07	7.93324498851e-06	0.000142798409793	9.97530864198	2.58536585366	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__; s__
OTU_734	26.9344680289	2.10471719952e-07	1.17310290226e-05	0.000222889551429	4.02469135802	0.219512195122	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseococcus; s__
OTU_685	26.7011030988	2.37485900213e-07	1.25748784163e-05	0.000251497568326	1.13580246914	26.2682926829	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
OTU_2222	26.2861933486	2.94385707965e-07	1.48454507017e-05	0.000311754464735	17.2345679012	4.31707317073	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
OTU_2274	26.1626973886	3.13826692672e-07	1.51064757973e-05	0.00033234246754	2.14814814815	0.0487804878049	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__; g__; s__
OTU_287	24.8414789918	6.22435766886e-07	2.86591077014e-05	0.000659159477132	13.7654320988	2.46341463415	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae; g__Kineococcus; s__
OTU_232	24.5163585822	7.36816081996e-07	3.25120096181e-05	0.000780288230834	13.2222222222	2.19512195122	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii
OTU_331	24.0956155711	9.16687756207e-07	3.74736030592e-05	0.000970772333823	10.5802469136	1.36585365854	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
OTU_7024	23.9887087051	9.69023210765e-07	3.74736030592e-05	0.0010261955802	27.8271604938	7.68292682927	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
OTU_371	23.9833887815	9.717044276e-07	3.74736030592e-05	0.00102903498883	6.45679012346	0.609756097561	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
OTU_868	23.9459140664	9.90803480319e-07	3.74736030592e-05	0.00104926088566	12.2592592593	2.70731707317	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas; s__
OTU_1377	23.8085794572	1.06407118704e-06	3.75699101498e-05	0.00112685138708	11.8148148148	2.60975609756	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales
OTU_4475	23.7974959927	1.07021596289e-06	3.75699101498e-05	0.0011333587047	6.43209876543	1.90243902439	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; g__Terracoccus; s__
OTU_41	23.7450472516	1.0997801838e-06	3.75699101498e-05	0.00116466721464	9.14814814815	0.19512195122	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria
OTU_5109	23.6375353306	1.16296762461e-06	3.8486959827e-05	0.00123158271447	1032.24691358	5506.53658537	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__pettenkoferi
OTU_1430	23.5746561144	1.20159774359e-06	3.85420117701e-05	0.00127249201046	5.85185185185	0.780487804878	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__
OTU_657	23.518132365	1.23742058563e-06	3.85420117701e-05	0.00131042840018	2.93827160494	0.19512195122	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Pedomicrobium; s__
OTU_1635	23.3486639641	1.35137341632e-06	4.0888698511e-05	0.00143110444789	2.34567901235	0.0243902439024	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus; s__
OTU_722	23.2648875881	1.4115355363e-06	4.10888849793e-05	0.00149481613294	9.6049382716	2.21951219512	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__
OTU_1538	23.2323909176	1.43558899361e-06	4.10888849793e-05	0.00152028874423	2.44444444444	0.268292682927	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__
OTU_1065	23.1689712605	1.48372162078e-06	4.13489788528e-05	0.00157126119641	11.3950617284	1.56097560976	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__
OTU_1497	23.0268679169	1.59753103595e-06	4.33791119761e-05	0.00169178536707	3.8024691358	0.951219512195	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
OTU_152	22.969057183	1.64630030781e-06	4.35858006492e-05	0.00174343202597	13.4197530864	5.0243902439	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
OTU_3757	22.3386383281	2.28561276132e-06	5.90357052253e-05	0.00242046391424	31.4567901235	7.43902439024	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__cereus
OTU_474	22.2492069237	2.39457668399e-06	6.0377540675e-05	0.00253585670835	9.88888888889	4.34146341463	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
OTU_163	22.0831778335	2.61087736986e-06	6.43004449926e-05	0.00276491913468	6.76543209877	2.17073170732	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__
OTU_582	21.868503904	2.91987285776e-06	7.02760308265e-05	0.00309214535637	2.27160493827	0.317073170732	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
OTU_784	21.699605971	3.18856769293e-06	7.50376263737e-05	0.00337669318682	30.5432098765	7.9756097561	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
OTU_191	21.6527776998	3.26736517599e-06	7.52204287254e-05	0.00346013972137	14.5679012346	0.268292682927	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
OTU_1	21.5866733667	3.38193569489e-06	7.6201487253e-05	0.00358146990089	6.72839506173	1.48780487805	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
OTU_320	21.3769373137	3.77282321998e-06	8.32043165309e-05	0.00399541978996	3.0987654321	29.5365853659	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
OTU_77	21.308102265	3.91075080792e-06	8.32043165309e-05	0.00414148510559	2.71604938272	0.390243902439	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Blastomonas
OTU_631	21.2994519322	3.92843798541e-06	8.32043165309e-05	0.00416021582654	80.8148148148	13.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Rickettsiella; s__
OTU_3478	21.1781546377	4.18507653528e-06	8.69018833503e-05	0.00443199605086	1.81481481481	0.0487804878049	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__; s__
OTU_58	20.9533713707	4.70598922003e-06	9.43254024941e-05	0.00498364258401	5.98765432099	2.07317073171	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__
OTU_239	20.935577529	4.74990410929e-06	9.43254024941e-05	0.00503014845174	5.6049382716	1.82926829268	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
OTU_53	20.9061965571	4.8233178886e-06	9.43254024941e-05	0.00510789364402	5.82716049383	1.9756097561	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__
OTU_743	20.8450091779	4.97988174665e-06	9.43254024941e-05	0.0052736947697	23.2098765432	5.87804878049	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__flexus
OTU_1372	20.8419145064	4.98793440951e-06	9.43254024941e-05	0.00528222253967	7.17283950617	2.14634146341	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__
OTU_2037	20.6535186856	5.50359496444e-06	0.000102251001182	0.00582830706735	2.43209876543	0.0243902439024	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__
OTU_891	20.5793015495	5.72113473771e-06	0.000103769094454	0.00605868168723	2.95061728395	0.146341463415	k__Bacteria; p__Acidobacteria; c__Sva0725; o__Sva0725; f__; g__; s__
OTU_209	20.5482917349	5.81456567031e-06	0.000103769094454	0.00615762504485	2.86419753086	0.439024390244	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
OTU_30	20.5271084239	5.87926880758e-06	0.000103769094454	0.00622614566723	26.7777777778	11.2195121951	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__
OTU_260	20.419435046	6.21949539835e-06	0.000107661740229	0.00658644562686	7.59259259259	2.17073170732	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__
OTU_201	20.3938685325	6.30314248745e-06	0.000107661740229	0.00667502789421	11.4444444444	2.21951219512	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
OTU_1032	20.2673907799	6.73385616484e-06	0.000113192915533	0.00713115367856	16.9135802469	0.243902439024	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
OTU_2687	20.1912443033	7.00729348437e-06	0.000115173180188	0.00742072379995	15.4814814815	3.31707317073	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae
OTU_105	20.0945180325	7.37076424869e-06	0.000115173180188	0.00780563933936	2.6049382716	0.536585365854	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__
OTU_5549	20.0770738395	7.4383014066e-06	0.000115173180188	0.00787716118959	7.37037037037	2.60975609756	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__
OTU_396	20.0762979899	7.44131958317e-06	0.000115173180188	0.00788035743858	17.950617284	8.31707317073	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
OTU_119	20.0638823825	7.48978583531e-06	0.000115173180188	0.00793168319959	6.0	1.43902439024	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces
OTU_1135	20.0602050675	7.50420154202e-06	0.000115173180188	0.007946949433	4.92592592593	1.17073170732	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
OTU_1633	19.8088640484	8.55848593859e-06	0.000129477665842	0.00906343660897	3.9012345679	0.634146341463	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
OTU_490	19.6773019901	9.16839357027e-06	0.000136751109731	0.00970932879092	1.72839506173	0.0243902439024	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__
OTU_97	19.5441383911	9.83018945171e-06	0.000143841468347	0.0104101706294	27.7160493827	119.170731707	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
OTU_85	19.5276471541	9.91541755366e-06	0.000143841468347	0.0105004271893	41.012345679	16.5609756098	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__; s__
OTU_1348	19.4760119294	1.01871011232e-05	0.000145785676885	0.0107881400895	1.65432098765	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
OTU_8110	19.3708645202	1.07636752234e-05	0.000151983094154	0.0113987320616	7.71604938272	1.0487804878	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
OTU_334	19.2937039255	1.12075309241e-05	0.000152497739605	0.0118687752486	25.0617283951	23.2195121951	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Skermanella; s__
OTU_258	19.2929081856	1.12122027828e-05	0.000152497739605	0.011873722747	1.86419753086	0.487804878049	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
OTU_5047	19.2895181111	1.12321281296e-05	0.000152497739605	0.0118948236892	6.72839506173	1.53658536585	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__
OTU_1097	19.2389167076	1.1533802325e-05	0.000154382827745	0.0122142966621	9.27160493827	1.51219512195	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
OTU_1173	19.2177267814	1.16625365624e-05	0.000154382827745	0.0123506262196	5.0	2.14634146341	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
OTU_410	19.0953206623	1.24349396168e-05	0.000162575321656	0.0131686010541	15.2345679012	3.07317073171	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
OTU_92	19.0427525744	1.27822302706e-05	0.000165077827519	0.0135363818565	2.76543209877	0.512195121951	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
OTU_2544	18.9741655597	1.32500384012e-05	0.000165840207178	0.0140317906668	7.98765432099	1.60975609756	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__
OTU_150	18.9698825803	1.32798151059e-05	0.000165840207178	0.0140633241972	3.38271604938	0.707317073171	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas; s__mucosa
OTU_202	18.9653980924	1.33110647877e-05	0.000165840207178	0.0140964176102	7.23456790123	2.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
OTU_1595	18.8725636994	1.39748216609e-05	0.000172085303941	0.0147993361389	8.18518518519	2.21951219512	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
OTU_13	18.7581413271	1.48388519612e-05	0.000177182818689	0.0157143442269	436.765432099	178.292682927	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Kocuria; s__palustris
OTU_1818	18.7505615335	1.4897948363e-05	0.000177182818689	0.0157769273164	5.08641975309	1.82926829268	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces
OTU_4922	18.7318942547	1.50444990599e-05	0.000177182818689	0.0159321245045	29.975308642	14.6585365854	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
OTU_304	18.690161376	1.53773887232e-05	0.000177182818689	0.0162846546579	15.3456790123	4.26829268293	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__
OTU_683	18.6810016234	1.54514375965e-05	0.000177182818689	0.0163630724147	3.41975308642	1.07317073171	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__; s__
OTU_286	18.6800094266	1.54594801389e-05	0.000177182818689	0.0163715894671	2.11111111111	0.170731707317	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__
OTU_4304	18.667656366	1.55599642475e-05	0.000177182818689	0.0164780021381	1.28395061728	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
OTU_4098	18.5834105766	1.62629662096e-05	0.000182443778914	0.0172224812159	21.2716049383	6.0243902439	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter
OTU_4604	18.5713094346	1.63665335192e-05	0.000182443778914	0.0173321589968	42.3333333333	15.6585365854	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
OTU_1587	18.5376931865	1.66577269709e-05	0.000183755550648	0.0176405328622	4.03703703704	0.439024390244	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__
OTU_194	18.4747080154	1.72174064573e-05	0.000187971478745	0.0182332334383	7.53086419753	2.46341463415	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
OTU_190	18.4427246872	1.75087992556e-05	0.00018920222869	0.0185418184116	2.55555555556	0.170731707317	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
OTU_938	18.3520678204	1.83619588985e-05	0.000195539617132	0.0194453144735	2.64197530864	0.170731707317	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
OTU_511	18.3295776824	1.85799989527e-05	0.000195539617132	0.0196762188909	8.17283950617	1.9512195122	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
OTU_1325	18.3199223957	1.86744023818e-05	0.000195539617132	0.0197761921223	6.07407407407	0.243902439024	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
OTU_5715	18.288460495	1.89853735203e-05	0.000195539617132	0.020105510558	17.6790123457	4.82926829268	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__
OTU_3132	18.2851405804	1.90184896739e-05	0.000195539617132	0.0201405805646	1.38271604938	0.170731707317	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__
OTU_1414	18.0643080493	2.13567606078e-05	0.000215900890453	0.0226168094837	2.91358024691	0.90243902439	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
OTU_969	18.0598697862	2.14066038692e-05	0.000215900890453	0.0226695934975	2.83950617284	0.536585365854	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__EB1017; g__; s__
OTU_2115	18.0320909948	2.17212353895e-05	0.00021700743658	0.0230027882775	8.03703703704	1.14634146341	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__
OTU_317	17.91884015	2.30527738144e-05	0.000228157826818	0.0244128874695	4.40740740741	0.609756097561	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
OTU_1362	17.8714216554	2.36343725986e-05	0.000231748153537	0.025028800582	1.27160493827	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
OTU_280	17.7501548851	2.51896984786e-05	0.0002447329421	0.0266758906889	4.77777777778	1.17073170732	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
OTU_332	17.6871316357	2.60382169401e-05	0.000250677015814	0.0275744717396	6.58024691358	2.24390243902	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
OTU_485	17.5272515693	2.83219016731e-05	0.000268745864037	0.0299928938718	1.71604938272	0.146341463415	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
OTU_1969	17.5205031445	2.84226031843e-05	0.000268745864037	0.0300995367722	10.7901234568	4.41463414634	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__; s__
OTU_65	17.4978954006	2.87625902795e-05	0.000269553832796	0.030459583106	1.66666666667	0.317073170732	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__
OTU_493	17.4511546739	2.94785177856e-05	0.000273839915219	0.031217750335	6.53086419753	1.56097560976	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__
OTU_4946	17.2870313242	3.21372728991e-05	0.000295942365219	0.0340333720002	1.61728395062	0.560975609756	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Modestobacter; s__
OTU_205	17.2607015365	3.25857019499e-05	0.000297484985905	0.034508258365	10.7654320988	4.14634146341	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__SCA1145
OTU_704	17.2242434184	3.32170313119e-05	0.000300656719311	0.0351768361593	2.53086419753	1.12195121951	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Ellin6067; f__; g__; s__
OTU_749	17.2014646292	3.36177071389e-05	0.00030170467678	0.0356011518601	1.82716049383	0.414634146341	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
OTU_405	17.1438194242	3.46535164144e-05	0.000308387175486	0.0366980738828	8.88888888889	2.21951219512	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__
OTU_1861	17.0828618739	3.57837661536e-05	0.000315791736305	0.0378950083566	0.83950617284	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__A17; s__
OTU_687	16.9355174098	3.86712146955e-05	0.000337173044186	0.0409528163626	2.62962962963	1.63414634146	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU_933	16.9270860221	3.88433535322e-05	0.000337173044186	0.0411351113906	5.1975308642	1.60975609756	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
OTU_1803	16.8387485491	4.06938669499e-05	0.000350364269105	0.0430948050999	9.88888888889	0.0731707317073	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
OTU_1302	16.8015035778	4.15004075001e-05	0.000354426867279	0.0439489315426	3.71604938272	1.21951219512	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta; f__; g__; s__
OTU_14	16.7389945978	4.28903261276e-05	0.000361927068362	0.0454208553691	2.75308641975	0.756097560976	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
OTU_328	16.7289330181	4.31183830548e-05	0.000361927068362	0.0456623676551	3.18518518519	0.975609756098	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__
OTU_73	16.7164112154	4.34039071596e-05	0.000361927068362	0.045964737682	3.30864197531	0.512195121951	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__
OTU_915	16.6679769913	4.4526323039e-05	0.000368385750768	0.0471533760983	84.8395061728	35.756097561	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
OTU_488	16.6384615075	4.5224579105e-05	0.00037126224242	0.0478928292722	3.86419753086	0.90243902439	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__
OTU_1417	16.6056392511	4.60140013065e-05	0.00037483713372	0.0487288273836	2.18518518519	0.243902439024	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
OTU_619	16.5116110566	4.83530621782e-05	0.000388243839109	0.0512058928467	1.74074074074	0.609756097561	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__EB1017; g__; s__
OTU_1825	16.5015106083	4.86113291062e-05	0.000388243839109	0.0514793975235	3.67901234568	1.19512195122	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; g__Arsenicicoccus; s__
OTU_408	16.495735777	4.87596134104e-05	0.000388243839109	0.0516364306016	6.56790123457	2.21951219512	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Cellulomonadaceae
OTU_950	16.4043077185	5.11688104478e-05	0.000403911230983	0.0541877702642	3.07407407407	0.365853658537	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
