CRvCR	CLvCL	CLvCR	DCvDC	DAvDA	DAvDC
	0.197141699	0.091870085	0.258454152	0.165991039	0.034888829
	0.188791476	0.285426664	0.272043929	0.332675085	0.244392852
	0.088098265	0.065993099	0.195818189	0.043946376	0.121683124
	0.112063523	0.097546064	0.221711194	0.066785968	0.092359274
	0.037589338	0.050601803	0.245859223	0.019527195	0.020917359
	0.132168868	0.370788557	0.289941399	0.008900725	0.070967194
	0.066384329	0.296966115	0.2484683	0.04916871	0.029220195
	0.127269903	0.269312335	0.283562916	0.085902878	0.020471483
	0.112011214	0.247057462	0.290715857	0.039701623	0.278811722
	0.084373482	0.038118166	0.292370064	0.036090518	0.234338698
	0.050555006	0.371143137	0.247632741	0.024692664	0.177833362
	0.151909949	0.325984751	0.314368032	0.139616404	0.056499794
	0.106095547	0.337838738	0.198609484	0.245765558	0.246995258
	0.249539903	0.046719943	0.247093909	0.022109843	0.064253688
	0.17948708	0.156435597	0.304034549	0.075783206	0.09625253
	0.168413187	0.03345944	0.321924056	0.03991231	0.057533642
	0.113795517	0.161249741	0.171000587	0.020580972	0.063294391
	0.135572375	0.105233858	0.277705893	0.032733758	0.093581716
	0.062198449	0.120375298	0.299537301	0.010161668	0.083167587
	0.14869109	0.276548195	0.260317941	0.225555005	0.225098855
	0.091728004	0.269208804	0.269198189	0.136446273	0.446233672
	0.149778108	0.066604002	0.290162367	0.098050356	0.3360821
	0.115871128	0.045427403	0.312639808	0.354002486	0.13651957
	0.100413217	0.100399443	0.281511554	0.223189048	0.096827
	0.063722309	0.048392896	0.309699824	0.384847898	0.045225215
	0.145058494	0.070182213	0.313639024	0.121441208	0.328686658
	0.096315058	0.049621751	0.153051662	0.31902389	0.038964972
	0.229925412	0.163583784	0.055708034	0.09298015	0.036123906
	0.082862132	0.055685679	0.232769808	0.101919227	0.331050833
	0.253437987	0.085676702	0.29224298	0.100850114	0.180169785
	0.292158446	0.213441364	0.049351679	0.087010865	0.396672043
	0.204527368	0.176900337	0.070873864	0.094894001	0.324982245
	0.308432648	0.32840824	0.224028551	0.05745606	0.385768278
	0.240392014	0.280773002	0.053707728	0.070324255	0.268582466
	0.308252587	0.228957288	0.046844853	0.068206868	0.294178518
	0.188776028	0.203208175	0.208763692	0.079474256	0.05079417
	0.256861632	0.283251742	0.092656869	0.105097317	0.170113514
	0.214739386	0.290025913	0.077679049	0.181077418	0.050068022
	0.166673994	0.312437497	0.053620626	0.086754912	0.242601077
	0.171200319	0.156623726	0.055445431	0.035147123	0.305934798
	0.153148694	0.29721823	0.049405847	0.115183286	0.048094805
	0.248306464	0.293898387	0.055724708	0.102283966	0.041436662
	0.284890907	0.350796342	0.181551175	0.09581973	0.239084689
	0.197333451	0.316243934	0.1169844	0.09137934	0.041490093
	0.300808948	0.164862685	0.285021752	0.312173872	0.028801243
	0.234553243	0.330895401	0.172419493	0.285473328	0.215120024
	0.299857755	0.325768123	0.194768781	0.346003149	0.097289956
	0.180487565	0.383995044	0.185237827	0.305714734	0.088082576
	0.247238531	0.209674832	0.15464195	0.418874028	0.045949234
	0.20517562	0.174741337	0.172448354	0.279182709	0.059611474
	0.164421591	0.178045496	0.128465705	0.347804526	0.046958127
	0.157630833	0.260856956	0.117635781	0.304651025	0.04374549
	0.142025833	0.331046341	0.141407267	0.310808281	0.280749034
	0.074920524	0.075545905	0.178335875	0.3077459	0.241269573
	0.086764869	0.268258817	0.148802594	0.300748577	0.185301845
	0.08106317	0.138506293	0.176132175	0.304306432	0.064165986
	0.054226133	0.367086768	0.181694252	0.266640703	0.252057904
	0.080060656	0.231232078	0.261323059	0.279240637	0.068924621
	0.153073802	0.352142711	0.322430489	0.281572231	0.101345396
	0.065114587	0.238500977	0.023614628	0.294414442	0.058331311
	0.078866217	0.276596518	0.018725075	0.284644116	0.065743262
	0.184883653	0.259558189	0.268025704	0.154672526	0.099108933
	0.166363514	0.150415929	0.051968095	0.302843493	0.08680413
	0.308162896	0.15435423	0.039208566	0.244638877	0.230693199
	0.107723188	0.331726735	0.240558659	0.321723069	0.448798228
	0.039051355	0.373978669	0.112297464	0.308970581	0.340278644
	0.061534466	0.284087841	0.082164091	0.303640924	0.138880026
	0.029657008	0.390576649	0.010131766	0.3060594	0.100987669
	0.178507063	0.324836589	0.063403485	0.074984202	0.045979747
	0.056878351	0.389960949	0.019980336	0.325511887	0.335901447
	0.097884162	0.240806119	0.015804489	0.164279251	0.037634707
	0.216575863	0.335063147	0.239900948	0.308255047	0.037836472
	0.190293377	0.290621811	0.241878291	0.096390025	0.333523958
	0.344498981	0.214372741	0.271843702	0.295035133	0.182720888
	0.129294672	0.233588231	0.139269999	0.136936792	0.402639858
	0.070236453	0.129558203	0.229434891	0.140864275	0.328912068
	0.123283171	0.33892202	0.244750707	0.164114159	0.39115633
	0.115196151	0.318011579	0.139290716	0.152538251	0.271307827
	0.082018157	0.232945048	0.185146359	0.135605426	0.299153213
	0.055873546	0.346809484	0.207468333	0.107365709	0.053916516
	0.158363112	0.345856706	0.259150189	0.134821549	0.173926532
	0.113989669	0.355400825	0.216594568	0.128792917	0.047078832
	0.252567457	0.291442607	0.254871148	0.140146007	0.245976989
	0.085488259	0.361985752	0.258604737	0.088255647	0.3086132
	0.016862473	0.354717897	0.314577911	0.241895899	0.049087974
	0.192621511	0.382264	0.331965121	0.139390444	0.038780885
	0.063040806	0.368673421	0.217522684	0.136967667	0.243175603
	0.11130363	0.286992103	0.303309973	0.173205741	0.044427167
	0.229972419	0.345986273	0.30655181	0.165663527	0.027970217
	0.204857825	0.374389396	0.272855171	0.146992438	0.220803302
	0.360673113	0.385096953	0.303938181	0.153686265	0.104263655
	0.075217773	0.287818808	0.321726156	0.3116563	0.090698406
	0.137016055	0.236095603	0.31991818	0.160648937	0.044264071
	0.04504092	0.282466624	0.309339244	0.331678201	0.062043893
	0.0608808	0.331066987	0.317216964	0.078498707	0.048330693
	0.171970577	0.363717206	0.320668156	0.287899221	0.044620473
	0.146295479	0.288858295	0.037514171	0.123303337	0.277191379
	0.29619185	0.074232101	0.252271798	0.124411685	0.100514344
	0.192822037	0.207977188	0.041782281	0.144921829	0.132726444
	0.065096204	0.372142949	0.034821271	0.130169163	0.202553842
	0.112300676	0.302164178	0.22585325	0.11764372	0.182106517
	0.230158734	0.365331375	0.093524931	0.068222541	0.188785205
	0.20505503	0.299399758	0.063153824	0.112446993	0.201303126
	0.360831284	0.322687228	0.023076251	0.106169882	0.255929904
	0.145683179	0.322740762	0.045647747	0.118120692	0.222963039
	0.108057568	0.286553664	0.017716737	0.071654967	0.188561431
	0.117976369	0.289240223	0.022857706	0.219507272	0.216737452
	0.099088971	0.332335455	0.273772551	0.11758388	0.151224485
	0.221022937	0.376594753	0.05028274	0.099645173	0.318532253
	0.058618178	0.323980635	0.036757496	0.156646428	0.1879496
	0.17663762	0.389417994	0.247077146	0.146358648	0.164194411
	0.149177565	0.33168457	0.12423413	0.128089527	0.178069368
	0.302834485	0.387577606	0.093050514	0.131318495	0.257172536
	0.142524261	0.317496331	0.021677081	0.260820194	0.177250043
	0.102236008	0.34509297	0.071747866	0.294450812	0.26542806
	0.255243612	0.325442021	0.029550085	0.288322394	0.256670676
	0.112755815	0.24996638	0.021173329	0.210027507	0.208151554
	0.199307953	0.319370375	0.231238714	0.391156904	0.271716975
	0.173951622	0.297451935	0.243015092	0.382603421	0.290913828
		0.26651211	0.18021177	0.415166567	0.17492775
		0.23307729	0.205513859	0.412715343	0.233915942
		0.175069306	0.230432027	0.384422554	0.163201622
		0.267484962	0.262072134	0.339709289	0.230154767
		0.277483893	0.220651105	0.385511383	0.228623522
		0.288170995	0.255187523	0.385281717	0.126025364
		0.159097715	0.262375823	0.395536065	0.263511597
		0.286413077	0.037062754	0.307147873	0.109653496
		0.278859018	0.217442891	0.316925394	0.269461837
		0.339978518	0.098031536	0.397937042	0.244930176
		0.301116688	0.071912493	0.363513635	0.266190388
		0.165887993	0.04738591	0.428910979	0.147812488
		0.319145876	0.049668674	0.41672779	0.230587796
		0.312182575	0.044271301	0.396602848	0.239118565
		0.371869627	0.044559734	0.414218199	0.089314551
		0.190789817	0.216943605	0.239672224	0.165339318
		0.136418571	0.101185676	0.131160843	0.196552486
		0.16677589	0.080489753	0.274088387	0.257573919
		0.244895875	0.03533917	0.23831157	0.208176365
		0.314330964	0.057475879	0.239909502	0.251702805
		0.149106628	0.033018817	0.267928743	0.255294914
		0.202047882	0.032240652	0.267267201	0.294804345
		0.047001537	0.151896784	0.239038407	0.27047969
		0.355186361	0.177738805	0.194378896	0.208582066
		0.230779711	0.235480104	0.238800177	0.087304649
		0.345438021	0.193879069	0.239368752	0.28061054
		0.237847237	0.230987296	0.252731052	0.092662326
		0.272671359	0.2354807	0.169865032	0.118264122
		0.254218918	0.041701772	0.230164583	0.044288522
		0.17373435	0.108277835	0.25468047	0.079272315
		0.174057373	0.06075444	0.220390496	0.11730153
		0.318737857	0.103765677	0.274436749	0.090854716
		0.363111518	0.109344145	0.269559731	0.260018971
		0.275588862	0.078665082	0.250390578	0.480559146
		0.378690413	0.037344981	0.268696812	0.373024077
		0.316518075	0.070831482	0.28848822	0.139812011
		0.37848178	0.07629357	0.300882189	0.114071492
		0.266672453	0.05946564	0.389505877	0.019335062
		0.324460052	0.015331649	0.396744622	0.365488235
		0.282969742	0.011882586	0.41980821	0.005909474
		0.205894714	0.052741566	0.417747341	0.01400488
		0.234688085	0.057138049	0.391989299	0.366862304
		0.165746702	0.012689219	0.356433017	0.20162694
		0.180382618		0.395421113	0.43299511
		0.174826724		0.394027896	0.360804613
		0.221184314		0.400784489	0.422328119
		0.127409879		0.315065963	0.30363985
		0.126188903		0.365003776	0.323438267
		0.402682818		0.406006655	0.071661906
		0.279514891		0.384565755	0.195974806
		0.124846446		0.42699343	0.020685167
		0.100272011		0.421476211	0.273579951
		0.067780557		0.402743384	0.333425429
		0.107040071		0.41903945	0.039065249
		0.25851623		0.275608896	0.005099572
		0.034616493		0.13532737	0.274734632
		0.10579814		0.138542966	0.051698276
		0.061862873		0.16105211	0.038384217
		0.363916481		0.162569099	0.248492926
		0.294910651		0.133914299	0.125404078
		0.268176432		0.091671002	0.092719497
		0.247220538		0.131461298	0.023034357
		0.066925091		0.134206594	0.072573493
		0.352205483		0.149015237	0.030064678
		0.297085828		0.077710528	0.021425112
		0.322403059		0.198333918	0.295655425
		0.048444915		0.149414332	0.206041741
		0.138747214		0.117880366	0.160164315
		0.057171109		0.176442603	0.085837022
		0.140647155		0.162581513	0.25933721
		0.091811048		0.143556743	0.066679088
		0.108455086		0.164273441	0.083256723
		0.264084502		0.319684859	0.087378747
		0.255788718		0.312403602	0.073089509
		0.063114456		0.332676988	0.049959379
		0.05959703		0.331449026	0.048948668
		0.089659761		0.305518505	0.207908468
		0.06649338		0.285164706	0.436079253
		0.049174809		0.315427606	0.312349255
		0.068214032		0.312544661	0.060833777
		0.155919389		0.313409239	0.035213839
		0.03293771		0.268752021	0.084124646
		0.07568794		0.323312799	0.30335698
		0.185353851		0.320335223	0.08907065
		0.161028668		0.315534017	0.07808492
		0.313074295		0.350635681	0.310447257
		0.160524444		0.334125142	0.178017556
		0.126969557		0.318959325	0.381506352
		0.170506108		0.333845029	0.298225605
		0.107976848		0.0473514	0.368789583
		0.11425639		0.034776076	0.252088397
		0.352438926		0.039186825	0.295077235
		0.201767002		0.033625229	0.092324661
		0.112524286		0.07397736	0.151632662
		0.10221538		0.034236664	0.096690566
		0.137660234		0.036049971	0.214253136
		0.122534471		0.038264661	0.325197514
		0.192784785		0.130688918	0.076274715
		0.10490861		0.234409469	0.088510975
		0.129540134		0.03446916	0.235594421
		0.148264061		0.072207189	0.075110272
		0.307776968		0.055340861	0.083599383
		0.23655371		0.036421745	0.181844796
		0.202411078		0.025134135	0.046893157
		0.216115707		0.040965615	0.023936481
		0.115709804		0.057102446	0.093274587
		0.266574575		0.060474799	0.050569696
		0.265752649		0.036560897	0.084635816
		0.242070021		0.069904504	0.085667581
		0.132192004		0.052033701	0.32502377
		0.061329766		0.052590322	0.252294128
		0.11543099		0.055634027	0.267732413
		0.079405556		0.125960577	0.295168958
		0.066104148		0.242302762	0.303003231
		0.058655342		0.055392651	0.276554593
		0.187723829		0.078825265	0.276388129
		0.17527105		0.079051076	0.295304485
		0.109295844		0.05860717	0.282156459
		0.140043601		0.046842128	0.250454749
		0.073575913		0.063769475	0.258022328
		0.155227642		0.015334136	0.288360649
		0.095340565		0.043777234	0.406306431
		0.153377278		0.087231762	0.331519043
		0.10960245		0.037153212	0.181673796
		0.102712606		0.042448168	0.219436882
		0.065901159		0.033299747	0.293686418
		0.129325677		0.150876749	0.329473615
		0.096401715		0.249280017	0.30626144
		0.234150994		0.034718463	0.294441718
		0.189032884		0.077698897	0.342964123
		0.170905894		0.032696377	0.337600261
		0.206564914		0.002242508	0.414244001
		0.141653385		0.024980926	0.312589111
		0.137208792		0.016731226	0.359509162
		0.358523473		0.043791599	0.302152026
		0.264295286		0.080896138	0.325082645
		0.138448465		0.032497404	0.302724959
		0.113022724		0.030366981	0.233171704
		0.113527803		0.020474429	0.305146529
		0.116528965		0.137354009	0.227630916
		0.236680455		0.240856659	0.359369335
		0.069940183		0.020867531	0.285491757
		0.120531498		0.070034145	0.305710391
		0.113251463		0.037152963	0.286041853
		0.353315953		0.016763194	0.287850466
		0.276922047		0.028164781	0.299750966
		0.249294197		0.007200398	0.208439572
		0.250442885		0.063608012	0.228929512
		0.099060043		0.040243247	0.23262873
		0.331668084		0.042048691	0.301241257
		0.283287606		0.041740896	0.259134889
		0.299299893		0.12508847	0.292224643
		0.103350712		0.235891968	0.29376221
		0.118335375		0.039860727	0.28223268
		0.097076566		0.072277662	0.191421014
		0.138957906		0.061195244	0.146523731
		0.097268225		0.045478832	0.104649347
		0.114947002		0.036669999	0.221158497
		0.252449536		0.046283849	0.09451643
		0.244571375		0.055900005	0.11323919
		0.078389678		0.054911209	0.149519274
		0.111927926		0.07035914	0.128987609
		0.096694343		0.087751393	0.127572777
		0.121401715		0.202265626	0.14486427
		0.085599304		0.07228781	0.176456944
		0.119127268		0.043169848	0.427031825
		0.157589017		0.101034953	0.255187098
		0.086833981		0.088712357	0.151864062
		0.085182447		0.072112505	0.13026047
		0.164124404		0.08258044	0.146675353
		0.156540119		0.011698332	0.283228378
		0.300109718		0.026373425	0.15325154
		0.171980345		0.117505709	0.144855158
		0.153021598		0.216603905	0.251881552
		0.208201745		0.036156633	0.173680051
		0.108672353		0.048185925	0.356058044
		0.123948753		0.051854106	0.258141457
		0.388957299		0.038944607	0.318203802
		0.263358787		0.033451515	0.200080787
		0.106858527		0.03868385	0.283020974
		0.088210936		0.022515254	0.116440757
		0.078947051		0.113247156	0.156262749
		0.101432363		0.218794901	0.155634334
		0.24587838		0.030341021	0.218241909
		0.054041189		0.048591001	0.292978773
		0.1017097		0.056357819	0.139178941
		0.079911704		0.043672997	0.154316721
		0.342602445		0.03407661	0.194152147
		0.277245813		0.034822425	0.125875813
		0.254012129		0.120808553	0.128488334
		0.237096325		0.232727	0.199950868
		0.061019352		0.020345082	0.116038157
		0.33482707		0.062837611	0.140817755
		0.29438003		0.049738132	0.150704955
		0.307648686		0.034617418	0.12262925
		0.066208374		0.028219796	0.142400165
		0.126276107		0.023391668	0.146817667
		0.068206843		0.200711452	0.285828375
		0.111527438		0.127867658	0.178830602
		0.073384263		0.109286385	0.133878444
		0.086414284		0.162886696	0.08671702
		0.243713952		0.15252397	0.216759057
		0.232420472		0.137043058	0.064482081
		0.06273321		0.139687241	0.089781702
		0.073593201		0.237671845	0.128980682
		0.076710792		0.194852949	0.096933059
		0.084907266		0.263566886	0.091036948
		0.0425461		0.251058233	0.107659037
		0.087075253		0.238907927	0.173121915
		0.135961299		0.243548564	0.41803704
		0.041045583		0.06986286	0.262169173
		0.052136227		0.047007107	0.115285617
		0.168922977		0.036085511	0.089240449
		0.13729944		0.019827998	0.127218597
		0.292319377		0.02263622	0.271682165
		0.128190659		0.089826067	0.130220912
		0.081800356		0.079016354	0.12181068
		0.137947923		0.06888795	0.259350489
		0.116109712		0.075815866	0.151059755
		0.123795721		0.031635216	0.343949289
		0.336487354		0.039838321	0.248300244
		0.168955292		0.036886113	0.324460227
		0.1310465		0.025998653	0.201141083
		0.117069992		0.016380033	0.269585232
		0.168945408		0.030142626	0.097512703
		0.141814836			0.135965819
		0.174077607			0.135805537
		0.157357505			0.203040198
		0.148938677			0.295293125
		0.197945915			0.116141204
		0.253954377			0.131713775
		0.192322306			0.183090004
		0.156285731			0.10511249
		0.177319951			0.106070021
		0.149903257			0.182005461
		0.235685366			0.081948875
		0.273833788			0.103666372
		0.218737824			0.130622852
		0.182476074			0.086018484
		0.08294525			0.122803687
		0.176332187			0.127465099
		0.08738325			0.311744666
		0.102177616			0.187879359
		0.092425632			0.248846725
		0.144484431			0.347835047
		0.134591497			0.239850499
		0.165160228			0.331484169
		0.189564927			0.340687053
		0.104734902			0.397926942
		0.202568333			0.365256049
		0.150664556			0.337327818
		0.203478716			0.363757331
		0.120774505			0.242665282
		0.154588738			0.302870114
		0.117245255			0.173854806
		0.134985982			0.33145788
		0.097837511			0.337210642
		0.195529537			0.405089588
		0.094690493			0.168437991
		0.094514667			0.412759644
		0.153646195			0.404221372
		0.044490106			0.203069542
		0.06475294			0.409397575
		0.331562216			0.14884348
		0.19112896			0.158908806
		0.069097742			0.172369779
		0.066691201			0.195056955
		0.122170847			0.19863638
		0.081969577			0.36617363
		0.200912217			0.252112804
		0.125745845			0.405621818
		0.096881889			0.200979877
		0.161288633			0.287763109
		0.279583025			0.387309471
		0.209364762			0.414053977
		0.177265658			0.205970879
		0.163417655			0.369369915
		0.108982416			0.384266379
		0.262198923			0.265279542
		0.289878779			0.320349622
		0.245118788			0.349001449
		0.148676347			0.401616569
		0.101804163			0.355836946
		0.133403272			0.395624238
		0.105965222			0.403146628
		0.083976757			0.280758923
		0.08554017			0.136822826
		0.186933127			0.148621521
		0.183630013			0.206064962
		0.132038032			0.201402825
		0.15217672			0.191694452
		0.084406			0.196789909
		0.165526492			0.252155834
		0.114792209			0.220828517
		0.166323277			0.201060102
		0.125223697			0.220321554
		0.118447137			0.118851523
		0.093697092			0.388842163
		0.166654503			0.175419433
		0.115179042			0.236457248
		0.243378913			0.215377721
		0.168820634			0.257861725
		0.160848535			0.233487318
		0.203094468			0.269724209
		0.113781768			0.260887555
		0.11835778			0.210623131
		0.392402741			0.256535751
		0.258457153			0.295734049
		0.112396607			0.170973932
		0.090616272			0.228002855
		0.066653918			0.128638069
		0.099709666			0.248673129
		0.253044801			0.214481819
		0.048541262			0.170461778
		0.104086368			0.25865628
		0.072649406			0.173222188
		0.348699448			0.278666813
		0.27752986			0.240074568
		0.250494863			0.270639258
		0.233550258			0.148553943
		0.060831082			0.234124902
		0.339209841			0.240106942
		0.285369227			0.173307416
		0.311588114			0.191026232
		0.060882782			0.215104226
		0.128202924			0.255627268
		0.061017509			0.209505923
		0.127279206			0.249362793
		0.07081441			0.256374827
		0.088670561			0.311748265
		0.244367043			0.266924144
		0.237124907			0.304432762
		0.05678435			0.357041835
		0.060923532			0.277268625
		0.068334083			0.343218497
		0.070984221			0.356650615
		0.033531729			0.407834163
		0.071587843			0.380309696
		0.138110525			0.364905246
		0.031823745			0.383620039
		0.054607861			0.245453212
		0.171415651			0.409585892
		0.145270073			0.230675355
		0.297900354			0.398897555
		0.197263399			0.378592259
		0.202771386			0.411404856
		0.246256831			0.262321776
		0.137912285			0.419147165
		0.141784582			0.412735172
		0.432081554			0.243764406
		0.303019688			0.430991391
		0.12667703			0.310815892
		0.110461608			0.229962584
		0.05406865			0.232340363
		0.104317364			0.228289376
		0.297131562			0.291182425
		0.060969309			0.366683326
		0.109257566			0.332475313
		0.025428843			0.410581092
		0.394426136			0.292562451
		0.321973064			0.299185077
		0.295240072			0.397982851
		0.271728423			0.419954158
		0.06988847			0.236286297
		0.386287519			0.377797098
		0.324307043			0.389337928
		0.35753876			0.305561057
		0.023228367			0.357633095
		0.169522025			0.380206257
		0.046247358			0.408247075
		0.173789601			0.371556809
		0.113077877			0.40276345
		0.134054903			0.409502353
		0.292350071			0.280070002
		0.285370862			0.16104383
		0.069831387			0.114821985
		0.022762607			0.10795487
		0.110469418			0.211655443
		0.021916238			0.092388147
		0.06730823			0.10664732
		0.021961601			0.146451886
		0.176652505			0.116332808
		0.050994791			0.10194129
		0.095964374			0.117873443
		0.214820542			0.140847944
		0.188910067			0.398847642
		0.344569243			0.234706187
		0.197847177			0.136198052
		0.197391549			0.11619225
		0.243332741			0.151891746
		0.136905733			0.251959801
		0.140953157			0.164680046
		0.426433258			0.156118338
		0.298460811			0.240994058
		0.127159847			0.174782783
		0.105336437			0.312548114
		0.057454323			0.223607655
		0.10425956			0.296676337
		0.293100817			0.16561103
		0.054796983			0.251317015
		0.109431109			0.114043235
		0.024437028			0.116524341
		0.388384521			0.152216656
		0.316771328			0.180257964
		0.289522107			0.271181095
		0.266633688			0.134072255
		0.066953703			0.165800936
		0.381647268			0.164993257
		0.321046155			0.130477697
		0.351574572			0.135450508
		0.016216218			0.150953506
		0.163889846			0.090698778
		0.045996224			0.11122645
		0.167936856			0.149122116
		0.110700271			0.104992429
		0.127852731			0.142810247
		0.286863428			0.149925819
		0.279353572			0.235294706
		0.070031384			0.214127017
		0.024497081			0.249766201
		0.109300911			0.27625598
		0.024322204			0.136209494
		0.068138411			0.27283116
		0.026963553			0.283948913
		0.173186614			0.324199523
		0.044781266			0.303493338
		0.090535414			0.299161487
		0.209046013			0.316350911
		0.183642035			0.240204947
		0.339045163			0.373578628
		0.207149809			0.2572045
		0.214193748			0.32908784
		0.258769881			0.308173362
		0.14528937			0.3262318
		0.149626238			0.214390919
		0.44343291			0.330732147
		0.315380456			0.32641317
		0.136618858			0.215492324
		0.12109463			0.359553087
		0.054969805			0.193545179
		0.112488543			0.238063709
		0.309502596			0.28272094
		0.070065942			0.19475744
		0.115527253			0.06250019
		0.01728924			0.303250727
		0.40504136			0.272939219
		0.332891142			0.324151312
		0.306005717			0.229581522
		0.281596851			0.229518446
		0.076982146			0.3143269
		0.398701766			0.332075684
		0.33461804			0.158318581
		0.36937132			0.289713029
		0.029829423			0.310590483
		0.180880439			0.285874856
		0.051081964			0.291066637
		0.185914148			0.313562776
		0.126489611			0.321641105
		0.145992423			0.299235423
		0.304503118			0.319179925
		0.297255507			0.323930975
		0.073354378			0.279655261
		0.033182327			0.244412385
		0.123776965			0.190597888
		0.012478285			0.073882271
		0.079533565			0.259304047
		0.013109415			0.086352694
		0.187986675			0.102615916
		0.06155287			0.040428313
		0.107496665			0.062369016
		0.226436101			0.099500913
		0.200880782			0.076104612
		0.356764876			0.229984703
		0.164008088			0.459605148
		0.130928136			0.345028536
		0.182605822			0.145018527
		0.111010429			0.118118786
		0.12711418			0.033948895
		0.359526413			0.34258392
		0.220523988			0.043075627
		0.118913422			0.04076478
		0.116561587			0.341584825
		0.148817447			0.197008647
		0.136174706			0.406475951
		0.196919716			0.328123828
		0.130486072			0.392704169
		0.141045739			0.273096641
		0.166739227			0.310529184
		0.306234851			0.039346714
		0.241246024			0.176103157
		0.208804434			0.028211794
		0.2165707			0.25229372
		0.128642805			0.309071902
		0.275930994			0.029879067
		0.297085633			0.043709791
		0.267208089			0.250588759
		0.152403872			0.051323279
		0.099604633			0.034612532
		0.139233414			0.226039376
		0.097304858			0.108362223
		0.088165679			0.080049046
		0.086708291			0.027803141
		0.197209077			0.060664256
		0.188746874			0.030962409
		0.133345614			0.031846949
		0.156823751			0.277667372
		0.09608521			0.232939175
		0.17094179			0.168620725
		0.118944167			0.069642289
		0.171552587			0.255979534
		0.095106943			0.081302147
		0.121832439			0.098052742
		0.081099796			0.056658189
		0.138592973			0.064037838
		0.081264437			0.100939319
		0.228382683			0.083931903
		0.190448051			0.221956692
		0.12665402			0.45862172
		0.137612965			0.34493702
		0.187206571			0.148928532
		0.19537379			0.116999091
		0.29361335			0.05268477
		0.170542061			0.341005615
		0.196629864			0.065136353
		0.189618399			0.05874334
		0.233736014			0.340771309
		0.215805936			0.20381417
		0.153289987			0.394636879
		0.21148757			0.328116421
		0.225229167			0.391442929
		0.262924348			0.274909964
		0.257879528			0.301803838
		0.202117874			0.054872335
		0.163392459			0.172690324
		0.203224303			0.049425904
		0.212630135			0.238048742
		0.217488899			0.307461843
		0.28668061			0.045780157
		0.219494109			0.065155579
		0.246802436			0.252168069
		0.127558143			0.055336407
		0.23419211			0.049031556
		0.11889773			0.223461542
		0.155434418			0.104496316
		0.144288163			0.08509216
		0.139260946			0.049341403
		0.131809249			0.060079406
		0.219284735			0.048443286
		0.250604319			0.05061298
		0.161296549			0.291454137
		0.266370357			0.267777877
		0.2029087			0.204289388
		0.266470696			0.087429094
		0.154724684			0.280951398
		0.206961009			0.100936788
		0.163832446			0.114633316
		0.139509041			0.038039223
		0.107732325			0.074707361
		0.167804914			0.114088358
		0.164681208			0.086331663
		0.14496309			0.256984978
		0.19257412			0.48123007
		0.10815539			0.372483881
		0.116569695			0.148823238
		0.377244265			0.127261537
		0.236047564			0.018014592
		0.103625272			0.370620943
		0.081724499			0.022172348
		0.084239202			0.029414743
		0.094110157			0.369303972
		0.229193339			0.2136964
		0.062070879			0.433240514
		0.100012275			0.36007654
		0.093977642			0.422491491
		0.337145463			0.30223497
		0.265956833			0.322633386
		0.234553329			0.064326209
		0.229385554			0.190832087
		0.066988474			0.01088219
		0.314577907			0.269951054
		0.28716347			0.331058193
		0.287177773			0.029978642
		0.079007538			0.018243305
		0.106230275			0.277336389
		0.076008241			0.057361848
		0.110176119			0.047016716
		0.055371677			0.249609626
		0.071505576			0.121179328
		0.2258293			0.086432544
		0.216508102			0.017764104
		0.06454162			0.071230672
		0.081793878			0.024492206
		0.060820643			0.018961153
		0.096445397			0.289906793
		0.047955138			0.266155496
		0.09656312			0.20386557
		0.119589961			0.082494088
		0.045609131			0.276638513
		0.028600576			0.088787655
		0.149151552			0.114207633
		0.117534123			0.038705319
		0.269738407			0.074580995
		0.159900041			0.113333472
		0.136051161			0.086427209
		0.187667172			0.255921455
		0.103256544			0.479493557
		0.119432284			0.370385677
		0.368978826			0.134573967
		0.215812718			0.113036554
		0.101018231			0.012006824
		0.083203863			0.364313977
		0.115265349			0.011598401
		0.103899833			0.015224729
		0.207091361			0.364664007
		0.096446203			0.199733692
		0.111741674			0.43103362
		0.131271508			0.357948644
		0.324413988			0.420366161
		0.25402128			0.300195978
		0.223311205			0.321133858
		0.226441142			0.067713369
		0.09864504			0.192420694
		0.288549809			0.017521529
		0.286008815			0.268558118
		0.269491099			0.328715951
		0.116195926			0.033694675
		0.094837417			0.00872763
		0.107114626			0.271583526
		0.095982056			0.04726156
		0.051317722			0.033818449
		0.063396715			0.244261852
		0.208979366			0.121127447
		0.196424315			0.086756258
		0.098048804			0.018995456
		0.118286151			0.067315838
		0.060807892			0.023664609
		0.134641091			0.014677339
		0.080648698			0.275378574
		0.132660843			0.23803064
		0.103201963			0.178294153
		0.081872238			0.062379665
		0.03931195			0.252462083
		0.127006951			0.0749138
		0.082725098			0.096513525
		0.235429967			0.049247574
		0.172055286			0.061735975
		0.157694738			0.096363245
		0.205746252			0.07969229
		0.116274761			0.226650873
		0.122803781			0.45568012
		0.384536966			0.344145777
		0.253119684			0.144657714
		0.113528031			0.111039941
		0.09166216			0.03996014
		0.090131865			0.338690642
		0.105787214			0.0480327
		0.24204715			0.046750875
		0.056465653			0.338660205
		0.107498183			0.19540225
		0.090500924			0.402340128
		0.353320714			0.326834667
		0.277284354			0.393072554
		0.25076723			0.266393726
		0.239987049			0.294625713
		0.073888141			0.049592139
		0.33070345			0.168003573
		0.283533828			0.037061159
